KHV	"KICKER"	7745.9	380.3366706	54.85778243	1745.525701	133.4887988	129.7914056	-14.82971904
MCQ0	"MULTIPOLE"	7745.9	380.3366706	54.85778243	1745.525701	133.4887988	129.7914056	-14.82971904
MCS1	"MULTIPOLE"	7745.9	380.3366706	54.85778243	1745.525701	133.4887988	129.7914056	-14.82971904
MCO0	"MULTIPOLE"	7745.9	380.3366706	54.85778243	1745.525701	133.4887988	129.7914056	-14.82971904
KMC	"KICKER"	7760.9	364.648946	49.72704801	1815.952733	134.1300192	127.5669478	-14.82971904
OMCQL	"DRIFT"	7768.5	357.2880022	47.12747591	1852.263856	134.4651536	126.4398891	-14.82971904
HQ	"MONITOR"	7768.5	357.2880022	47.12747591	1852.263856	134.4651536	126.4398891	-14.82971904
QD	"QUADRUPOLE"	7792	346.6629244	-1.495916134	1914.063606	135.5336253	124.7014252	0
HQ	"MONITOR"	7792	346.6629244	-1.495916134	1914.063606	135.5336253	124.7014252	0
HQ	"MONITOR"	7792	346.6629244	-1.495916134	1914.063606	135.5336253	124.7014252	0
QD	"QUADRUPOLE"	7815.5	358.7203861	-50.28730778	1870.953449	136.5999583	126.4398891	14.82971904
HQ	"MONITOR"	7815.5	358.7203861	-50.28730778	1870.953449	136.5999583	126.4398891	14.82971904
OQLBM	"DRIFT"	7882	441.0478346	-73.5133668	1614.302389	139.2733657	136.3016523	14.82971904
MB2L	"MULTIPOLE"	7882	441.0478346	-73.5133668	1614.302389	139.2733657	136.3016523	14.82971904
HD	"MONITOR"	7882	441.0478346	-73.5133668	1614.302389	139.2733657	136.3016523	14.82971904
BH	"SBEND"	8076	857.165503	-141.200953	995.3453699	144.3768696	172.770695	22.80591294
HD	"MONITOR"	8076	857.165503	-141.200953	995.3453699	144.3768696	172.770695	22.80591294
MB2L	"MULTIPOLE"	8076	857.165503	-141.200953	995.3453699	144.3768696	172.770695	22.80591294
OBMBM	"DRIFT"	8106	945.0294512	-151.6788744	917.381081	144.9074691	179.6124689	22.80591294
MB2L	"MULTIPOLE"	8106	945.0294512	-151.6788744	917.381081	144.9074691	179.6124689	22.80591294
HD	"MONITOR"	8106	945.0294512	-151.6788744	917.381081	144.9074691	179.6124689	22.80591294
BH	"SBEND"	8300	1664.117585	-219.3664605	531.4587516	147.376944	231.5394244	30.78210684
HD	"MONITOR"	8300	1664.117585	-219.3664605	531.4587516	147.376944	231.5394244	30.78210684
MB2L	"MULTIPOLE"	8300	1664.117585	-219.3664605	531.4587516	147.376944	231.5394244	30.78210684
OBMMC	"DRIFT"	8328.9	1793.828488	-229.4601915	491.8864142	147.6431733	240.4354533	30.78210684
KMC	"KICKER"	8343.9	1863.452389	-234.6991521	473.2395556	147.7737502	245.0527693	30.78210684
KHV	"KICKER"	8343.9	1863.452389	-234.6991521	473.2395556	147.7737502	245.0527693	30.78210684
MCQ0	"MULTIPOLE"	8343.9	1863.452389	-234.6991521	473.2395556	147.7737502	245.0527693	30.78210684
MCS2	"MULTIPOLE"	8343.9	1863.452389	-234.6991521	473.2395556	147.7737502	245.0527693	30.78210684
MCO0	"MULTIPOLE"	8343.9	1863.452389	-234.6991521	473.2395556	147.7737502	245.0527693	30.78210684
KMC	"KICKER"	8358.9	1934.647979	-239.9381128	455.8859204	147.8994851	249.6700853	30.78210684
OMCQL	"DRIFT"	8366.5	1971.320307	-242.5925196	447.5870209	147.9614229	252.0095254	30.78210684
HQ	"MONITOR"	8366.5	1971.320307	-242.5925196	447.5870209	147.9614229	252.0095254	30.78210684
QF1	"QUADRUPOLE"	8413.5	1974.061752	236.982473	452.845202	148.333502	252.0095254	-30.78210684
HQ	"MONITOR"	8413.5	1974.061752	236.982473	452.845202	148.333502	252.0095254	-30.78210684
OQLBM	"DRIFT"	8480	1673.696236	214.6949936	553.3534576	148.9159001	231.5394244	-30.78210684
MB2L	"MULTIPOLE"	8480	1673.696236	214.6949936	553.3534576	148.9159001	231.5394244	-30.78210684
HD	"MONITOR"	8480	1673.696236	214.6949936	553.3534576	148.9159001	231.5394244	-30.78210684
BH	"SBEND"	8674	967.4137408	149.7427055	1001.20581	151.3493607	179.6124689	-22.80591294
HD	"MONITOR"	8674	967.4137408	149.7427055	1001.20581	151.3493607	179.6124689	-22.80591294
MB2L	"MULTIPOLE"	8674	967.4137408	149.7427055	1001.20581	151.3493607	179.6124689	-22.80591294
OBMBM	"DRIFT"	8704	880.5844681	139.6882035	1090.456386	151.8667605	172.770695	-22.80591294
MB2L	"MULTIPOLE"	8704	880.5844681	139.6882035	1090.456386	151.8667605	172.770695	-22.80591294
HD	"MONITOR"	8704	880.5844681	139.6882035	1090.456386	151.8667605	172.770695	-22.80591294
BH	"SBEND"	8898	465.029211	74.73591534	1792.951998	156.7636891	136.3016523	-14.82971904
HD	"MONITOR"	8898	465.029211	74.73591534	1792.951998	156.7636891	136.3016523	-14.82971904
MB2L	"MULTIPOLE"	8898	465.029211	74.73591534	1792.951998	156.7636891	136.3016523	-14.82971904
OBMMC	"DRIFT"	8926.9	424.6310588	65.05007845	1915.462044	157.7994955	132.0158635	-14.82971904
KMC	"KICKER"	8941.9	405.8701229	60.02282747	1980.99982	158.3746791	129.7914056	-14.82971904
KHV	"KICKER"	8941.9	405.8701229	60.02282747	1980.99982	158.3746791	129.7914056	-14.82971904
MCQ0	"MULTIPOLE"	8941.9	405.8701229	60.02282747	1980.99982	158.3746791	129.7914056	-14.82971904
