# Element-by-element rates at equilibrium at full current
           # s        inv_Ta        inv_Tb        inv_Tz
         # (m)         (1/s)         (1/s)         (1/s)
 # delta_s =   0.10000000149011612     
     137.40000   -1.4911E-35   -1.5267E-37   -1.5812E-34
     137.50000   -1.4993E-35   -1.4755E-37   -1.5899E-34
     137.60000   -1.5075E-35   -1.4255E-37   -1.5986E-34
     137.70000   -1.5156E-35   -1.3766E-37   -1.6073E-34
     137.80000   -1.5238E-35   -1.3288E-37   -1.6160E-34
     137.90000   -1.5320E-35   -1.2822E-37   -1.6247E-34
     138.00000   -1.5402E-35   -1.2366E-37   -1.6333E-34
     138.10000   -1.5483E-35   -1.1922E-37   -1.6420E-34
     138.20000   -1.5564E-35   -1.1489E-37   -1.6506E-34
     138.30000   -1.5644E-35   -1.1067E-37   -1.6591E-34
     138.40000   -1.5723E-35   -1.0655E-37   -1.6675E-34
     138.50000   -1.5802E-35   -1.0255E-37   -1.6759E-34
     138.60000   -1.5880E-35   -9.8652E-38   -1.6842E-34
     138.70000   -1.5957E-35   -9.4862E-38   -1.6924E-34
     138.80000   -1.6033E-35   -9.1179E-38   -1.7005E-34
     138.90000   -1.6108E-35   -8.7601E-38   -1.7084E-34
     139.00000   -1.6182E-35   -8.4129E-38   -1.7162E-34
     139.10000   -1.6265E-35   -8.0830E-38   -1.7251E-34
     139.20000   -1.6437E-35   -7.8968E-38   -1.7434E-34
     139.30000   -1.6583E-35   -7.8520E-38   -1.7588E-34
     139.40000   -1.6514E-35   -7.8610E-38   -1.7515E-34
     139.50000   -1.6339E-35   -7.9746E-38   -1.7330E-34
     139.60000   -1.6207E-35   -8.2516E-38   -1.7189E-34
     139.70000   -1.6131E-35   -8.5925E-38   -1.7109E-34
     139.80000   -1.6055E-35   -8.9439E-38   -1.7027E-34
     139.90000   -1.5976E-35   -9.3057E-38   -1.6944E-34
     140.00000   -1.5897E-35   -9.6779E-38   -1.6860E-34
     140.10000   -1.5817E-35   -1.0061E-37   -1.6775E-34
     140.20000   -1.5736E-35   -1.0454E-37   -1.6689E-34
     140.30000   -1.5654E-35   -1.0858E-37   -1.6602E-34
     140.40000   -1.5571E-35   -1.1273E-37   -1.6514E-34
     140.50000   -1.5488E-35   -1.1699E-37   -1.6426E-34
     140.60000   -1.5405E-35   -1.2136E-37   -1.6337E-34
     140.70000   -1.5321E-35   -1.2583E-37   -1.6249E-34
     140.80000   -1.5237E-35   -1.3041E-37   -1.6159E-34
     140.90000   -1.5153E-35   -1.3510E-37   -1.6070E-34
     141.00000   -1.5069E-35   -1.3991E-37   -1.5981E-34
     141.10000   -1.4985E-35   -1.4482E-37   -1.5892E-34
     141.20000   -1.4901E-35   -1.4984E-37   -1.5802E-34
     141.30000   -1.4817E-35   -1.5498E-37   -1.5713E-34
     141.40000   -1.4734E-35   -1.6023E-37   -1.5624E-34
     141.50000   -1.4650E-35   -1.6558E-37   -1.5536E-34
     141.60000   -1.4567E-35   -1.7105E-37   -1.5448E-34
     141.70000   -1.4485E-35   -1.7664E-37   -1.5360E-34
     141.80000   -1.4402E-35   -1.8233E-37   -1.5273E-34
     141.90000   -1.4321E-35   -1.8814E-37   -1.5186E-34
     142.00000   -1.4239E-35   -1.9406E-37   -1.5100E-34
     142.10000   -1.4227E-35   -2.0026E-37   -1.5087E-34
     142.20000   -1.4274E-35   -2.0442E-37   -1.5136E-34
     142.30000   -1.4284E-35   -2.0496E-37   -1.5147E-34
     142.40000   -1.4235E-35   -2.0155E-37   -1.5095E-34
     142.50000   -1.4213E-35   -1.9551E-37   -1.5072E-34
     142.60000   -1.4292E-35   -1.8950E-37   -1.5156E-34
     142.70000   -1.4372E-35   -1.8361E-37   -1.5241E-34
     142.80000   -1.4452E-35   -1.7784E-37   -1.5326E-34
     142.90000   -1.4532E-35   -1.7218E-37   -1.5411E-34
     143.00000   -1.4613E-35   -1.6663E-37   -1.5497E-34
     143.10000   -1.4694E-35   -1.6120E-37   -1.5583E-34
     143.20000   -1.4776E-35   -1.5589E-37   -1.5670E-34
     143.30000   -1.4857E-35   -1.5069E-37   -1.5756E-34
     143.40000   -1.4939E-35   -1.4560E-37   -1.5843E-34
     143.50000   -1.5021E-35   -1.4062E-37   -1.5930E-34
     143.60000   -1.5103E-35   -1.3576E-37   -1.6017E-34
     143.70000   -1.5185E-35   -1.3100E-37   -1.6104E-34
     143.80000   -1.5267E-35   -1.2636E-37   -1.6191E-34
     143.90000   -1.5348E-35   -1.2183E-37   -1.6278E-34
     144.00000   -1.5429E-35   -1.1741E-37   -1.6364E-34
     144.10000   -1.5510E-35   -1.1310E-37   -1.6450E-34
     144.20000   -1.5591E-35   -1.0890E-37   -1.6535E-34
     144.30000   -1.5670E-35   -1.0481E-37   -1.6620E-34
     144.40000   -1.5749E-35   -1.0083E-37   -1.6704E-34
     144.50000   -1.5828E-35   -9.6955E-38   -1.6787E-34
     144.60000   -1.5905E-35   -9.3187E-38   -1.6869E-34
     144.70000   -1.5981E-35   -8.9525E-38   -1.6950E-34
     144.80000   -1.6056E-35   -8.5968E-38   -1.7030E-34
     144.90000   -1.6129E-35   -8.2516E-38   -1.7108E-34
     145.00000   -1.6233E-35   -7.9396E-38   -1.7218E-34
     145.10000   -1.6406E-35   -7.7835E-38   -1.7401E-34
     145.20000   -1.6525E-35   -7.7557E-38   -1.7527E-34
     145.30000   -1.6416E-35   -7.7757E-38   -1.7412E-34
     145.40000   -1.6242E-35   -7.9189E-38   -1.7228E-34
     145.50000   -1.6132E-35   -8.2206E-38   -1.7110E-34
     145.60000   -1.6057E-35   -8.5619E-38   -1.7031E-34
     145.70000   -1.5982E-35   -8.9135E-38   -1.6951E-34
     145.80000   -1.5905E-35   -9.2756E-38   -1.6869E-34
     145.90000   -1.5827E-35   -9.6482E-38   -1.6787E-34
     146.00000   -1.5748E-35   -1.0031E-37   -1.6703E-34
     146.10000   -1.5668E-35   -1.0425E-37   -1.6618E-34
     146.20000   -1.5588E-35   -1.0829E-37   -1.6532E-34
     146.30000   -1.5507E-35   -1.1244E-37   -1.6446E-34
     146.40000   -1.5425E-35   -1.1670E-37   -1.6360E-34
     146.50000   -1.5343E-35   -1.2107E-37   -1.6272E-34
     146.60000   -1.5261E-35   -1.2555E-37   -1.6185E-34
     146.70000   -1.5178E-35   -1.3013E-37   -1.6097E-34
     146.80000   -1.5096E-35   -1.3483E-37   -1.6010E-34
     146.90000   -1.5013E-35   -1.3963E-37   -1.5922E-34
     147.00000   -1.4930E-35   -1.4455E-37   -1.5834E-34
     147.10000   -1.4848E-35   -1.4957E-37   -1.5746E-34
     147.20000   -1.4765E-35   -1.5471E-37   -1.5659E-34
     147.30000   -1.4683E-35   -1.5996E-37   -1.5571E-34
     147.40000   -1.4601E-35   -1.6532E-37   -1.5484E-34
     147.50000   -1.4519E-35   -1.7079E-37   -1.5397E-34
     147.60000   -1.4438E-35   -1.7638E-37   -1.5311E-34
     147.70000   -1.4357E-35   -1.8208E-37   -1.5225E-34
     147.80000   -1.4277E-35   -1.8789E-37   -1.5140E-34
     147.90000   -1.4197E-35   -1.9381E-37   -1.5055E-34
     148.00000   -1.4209E-35   -1.9984E-37   -1.5068E-34
     148.10000   -1.4258E-35   -2.0338E-37   -1.5119E-34
     148.20000   -1.4252E-35   -2.0306E-37   -1.5113E-34
     148.30000   -1.4204E-35   -1.9906E-37   -1.5063E-34
     148.40000   -1.4207E-35   -1.9285E-37   -1.5066E-34
     148.50000   -1.4287E-35   -1.8689E-37   -1.5151E-34
     148.60000   -1.4367E-35   -1.8104E-37   -1.5236E-34
     148.70000   -1.4448E-35   -1.7531E-37   -1.5322E-34
     148.80000   -1.4529E-35   -1.6969E-37   -1.5408E-34
     148.90000   -1.4611E-35   -1.6418E-37   -1.5495E-34
     149.00000   -1.4693E-35   -1.5879E-37   -1.5582E-34
     149.10000   -1.4775E-35   -1.5351E-37   -1.5669E-34
     149.20000   -1.4858E-35   -1.4835E-37   -1.5757E-34
     149.30000   -1.4940E-35   -1.4330E-37   -1.5845E-34
     149.40000   -1.5023E-35   -1.3836E-37   -1.5933E-34
     149.50000   -1.5106E-35   -1.3353E-37   -1.6021E-34
     149.60000   -1.5188E-35   -1.2882E-37   -1.6108E-34
     149.70000   -1.5271E-35   -1.2421E-37   -1.6196E-34
     149.80000   -1.5353E-35   -1.1972E-37   -1.6284E-34
     149.90000   -1.5435E-35   -1.1534E-37   -1.6371E-34
     150.00000   -1.5517E-35   -1.1107E-37   -1.6457E-34
     150.10000   -1.5598E-35   -1.0690E-37   -1.6544E-34
     150.20000   -1.5679E-35   -1.0285E-37   -1.6629E-34
     150.30000   -1.5758E-35   -9.8898E-38   -1.6714E-34
     150.40000   -1.5837E-35   -9.5058E-38   -1.6798E-34
     150.50000   -1.5915E-35   -9.1324E-38   -1.6881E-34
     150.60000   -1.5992E-35   -8.7697E-38   -1.6962E-34
     150.70000   -1.6068E-35   -8.4174E-38   -1.7042E-34
     150.80000   -1.6142E-35   -8.0756E-38   -1.7121E-34
     150.90000   -1.6266E-35   -7.7886E-38   -1.7253E-34
     151.00000   -1.6439E-35   -7.6627E-38   -1.7437E-34
     151.10000   -1.6521E-35   -7.6475E-38   -1.7524E-34
     151.20000   -1.6383E-35   -7.6842E-38   -1.7378E-34
     151.30000   -1.6211E-35   -7.8578E-38   -1.7195E-34
     151.40000   -1.6121E-35   -8.1778E-38   -1.7099E-34
     151.50000   -1.6048E-35   -8.5194E-38   -1.7021E-34
     151.60000   -1.5973E-35   -8.8713E-38   -1.6942E-34
     151.70000   -1.5897E-35   -9.2336E-38   -1.6861E-34
     151.80000   -1.5820E-35   -9.6065E-38   -1.6779E-34
     151.90000   -1.5741E-35   -9.9900E-38   -1.6696E-34
     152.00000   -1.5662E-35   -1.0384E-37   -1.6612E-34
     152.10000   -1.5583E-35   -1.0789E-37   -1.6527E-34
     152.20000   -1.5502E-35   -1.1205E-37   -1.6442E-34
     152.30000   -1.5421E-35   -1.1631E-37   -1.6356E-34
     152.40000   -1.5340E-35   -1.2068E-37   -1.6269E-34
     152.50000   -1.5259E-35   -1.2517E-37   -1.6183E-34
     152.60000   -1.5177E-35   -1.2976E-37   -1.6096E-34
     152.70000   -1.5095E-35   -1.3446E-37   -1.6009E-34
     152.80000   -1.5013E-35   -1.3928E-37   -1.5922E-34
     152.90000   -1.4931E-35   -1.4420E-37   -1.5834E-34
     153.00000   -1.4849E-35   -1.4924E-37   -1.5747E-34
     153.10000   -1.4767E-35   -1.5439E-37   -1.5661E-34
     153.20000   -1.4685E-35   -1.5965E-37   -1.5574E-34
     153.30000   -1.4604E-35   -1.6502E-37   -1.5487E-34
     153.40000   -1.4523E-35   -1.7051E-37   -1.5401E-34
     153.50000   -1.4442E-35   -1.7611E-37   -1.5316E-34
     153.60000   -1.4362E-35   -1.8182E-37   -1.5231E-34
     153.70000   -1.4282E-35   -1.8765E-37   -1.5146E-34
     153.80000   -1.4213E-35   -1.9370E-37   -1.5072E-34
     153.90000   -1.4241E-35   -1.9936E-37   -1.5102E-34
     154.00000   -1.4287E-35   -2.0225E-37   -1.5151E-34
     154.10000   -1.4266E-35   -2.0111E-37   -1.5128E-34
     154.20000   -1.4222E-35   -1.9659E-37   -1.5082E-34
     154.30000   -1.4248E-35   -1.9036E-37   -1.5109E-34
     154.40000   -1.4328E-35   -1.8447E-37   -1.5195E-34
     154.50000   -1.4409E-35   -1.7869E-37   -1.5281E-34
     154.60000   -1.4491E-35   -1.7302E-37   -1.5367E-34
     154.70000   -1.4572E-35   -1.6747E-37   -1.5454E-34
     154.80000   -1.4654E-35   -1.6203E-37   -1.5541E-34
     154.90000   -1.4737E-35   -1.5671E-37   -1.5629E-34
     155.00000   -5.7441E-35   -1.5070E-37   -1.4502E-34
     155.10000   -1.8908E-34   -1.3887E-37   -1.1753E-34
     155.20000   -3.5842E-34   -1.2361E-37   -9.4983E-35
     155.30000   -5.4710E-34   -1.0942E-37   -7.9084E-35
     155.40000   -7.4997E-34   -9.7418E-38   -6.7748E-35
     155.50000   -9.6517E-34   -8.7454E-38   -5.9368E-35
     155.60000   -1.1918E-33   -7.9150E-38   -5.2950E-35
     155.70000   -1.4294E-33   -7.2156E-38   -4.7884E-35
     155.80000   -1.6776E-33   -6.6195E-38   -4.3784E-35
     155.90000   -1.9361E-33   -6.1056E-38   -4.0395E-35
     156.00000   -2.2046E-33   -5.6577E-38   -3.7544E-35
     156.10000   -2.4830E-33   -5.2634E-38   -3.5109E-35
     156.20000   -2.7709E-33   -4.9134E-38   -3.3002E-35
     156.30000   -3.0681E-33   -4.6000E-38   -3.1157E-35
     156.40000   -3.3741E-33   -4.3173E-38   -2.9525E-35
     156.50000   -3.6887E-33   -4.0608E-38   -2.8068E-35
     156.60000   -4.0112E-33   -3.8266E-38   -2.6756E-35
     156.70000   -4.3413E-33   -3.6115E-38   -2.5566E-35
     156.80000   -4.6783E-33   -3.4132E-38   -2.4479E-35
     156.90000   -5.0217E-33   -3.2295E-38   -2.3479E-35
     157.00000   -5.3710E-33   -3.0589E-38   -2.2555E-35
     157.10000   -5.7255E-33   -2.8998E-38   -2.1696E-35
     157.20000   -6.0847E-33   -2.7513E-38   -2.0894E-35
     157.30000   -6.4480E-33   -2.6124E-38   -2.0143E-35
     157.40000   -6.6405E-33   -2.5195E-38   -1.9797E-35
     157.50000   -6.6513E-33   -2.4677E-38   -1.9829E-35
     157.60000   -6.6597E-33   -2.4168E-38   -1.9854E-35
     157.70000   -6.8455E-33   -2.3318E-38   -1.9503E-35
     157.80000   -7.2190E-33   -2.2169E-38   -1.8802E-35
     157.90000   -7.5952E-33   -2.1098E-38   -1.8142E-35
     158.00000   -7.9735E-33   -2.0099E-38   -1.7519E-35
     158.10000   -8.3536E-33   -1.9166E-38   -1.6929E-35
     158.20000   -8.7352E-33   -1.8294E-38   -1.6370E-35
     158.30000   -9.1177E-33   -1.7479E-38   -1.5839E-35
     158.40000   -9.5009E-33   -1.6718E-38   -1.5334E-35
     158.50000   -9.8843E-33   -1.6006E-38   -1.4852E-35
     158.60000   -1.0268E-32   -1.5340E-38   -1.4392E-35
     158.70000   -1.0651E-32   -1.4718E-38   -1.3952E-35
     158.80000   -1.1033E-32   -1.4135E-38   -1.3530E-35
     158.90000   -1.1413E-32   -1.3590E-38   -1.3126E-35
     159.00000   -1.1792E-32   -1.3081E-38   -1.2738E-35
     159.10000   -1.2170E-32   -1.2603E-38   -1.2365E-35
     159.20000   -1.2545E-32   -1.2157E-38   -1.2007E-35
     159.30000   -1.2917E-32   -1.1739E-38   -1.1661E-35
     159.40000   -1.3286E-32   -1.1347E-38   -1.1328E-35
     159.50000   -1.3652E-32   -1.0981E-38   -1.1007E-35
     159.60000   -1.4014E-32   -1.0637E-38   -1.0696E-35
     159.70000   -1.4371E-32   -1.0316E-38   -1.0396E-35
     159.80000   -1.4725E-32   -1.0015E-38   -1.0106E-35
     159.90000   -1.5073E-32   -9.7326E-39   -9.8254E-36
     160.00000   -1.5417E-32   -9.4683E-39   -9.5535E-36
     160.10000   -1.5657E-32   -9.2512E-39   -9.3306E-36
     160.20000   -1.5536E-32   -9.1577E-39   -9.2582E-36
     160.30000   -1.5412E-32   -9.0727E-39   -9.1846E-36
     160.40000   -1.5287E-32   -8.9957E-39   -9.1098E-36
     160.50000   -1.5159E-32   -8.9266E-39   -9.0339E-36
     160.60000   -1.5030E-32   -8.8649E-39   -8.9568E-36
     160.70000   -1.4899E-32   -8.8103E-39   -8.8788E-36
     160.80000   -1.4847E-32   -8.8231E-39   -8.8476E-36
     160.90000   -1.4856E-32   -8.9539E-39   -8.8533E-36
     161.00000   -1.4492E-32   -8.9452E-39   -8.6361E-36
     161.10000   -1.4106E-32   -9.0027E-39   -8.4062E-36
     161.20000   -1.3747E-32   -9.1546E-39   -8.1920E-36
     161.30000   -1.3455E-32   -9.3999E-39   -8.0182E-36
     161.40000   -1.3181E-32   -9.6562E-39   -7.8550E-36
     161.50000   -1.2916E-32   -9.9163E-39   -7.6968E-36
     161.60000   -1.2658E-32   -1.0180E-38   -7.5435E-36
     161.70000   -1.2409E-32   -1.0447E-38   -7.3950E-36
     161.80000   -1.2168E-32   -1.0717E-38   -7.2510E-36
     161.90000   -1.2005E-32   -1.0956E-38   -7.0825E-36
     162.00000   -1.2098E-32   -1.1074E-38   -6.8189E-36
     162.10000   -1.2182E-32   -1.1191E-38   -6.5702E-36
     162.20000   -1.2257E-32   -1.1307E-38   -6.3353E-36
     162.30000   -1.2324E-32   -1.1422E-38   -6.1133E-36
     162.40000   -1.2384E-32   -1.1535E-38   -5.9031E-36
     162.50000   -1.2436E-32   -1.1648E-38   -5.7041E-36
     162.60000   -1.2482E-32   -1.1759E-38   -5.5155E-36
     162.70000   -1.2520E-32   -1.1869E-38   -5.3365E-36
     162.80000   -1.2553E-32   -1.1978E-38   -5.1665E-36
     162.90000   -1.2579E-32   -1.2085E-38   -5.0050E-36
     163.00000   -1.2600E-32   -1.2192E-38   -4.8514E-36
     163.10000   -1.2616E-32   -1.2298E-38   -4.7053E-36
     163.20000   -1.2627E-32   -1.2403E-38   -4.5661E-36
     163.30000   -1.2632E-32   -1.2506E-38   -4.4334E-36
     163.40000   -1.2634E-32   -1.2609E-38   -4.3068E-36
     163.50000   -1.2631E-32   -1.2711E-38   -4.1861E-36
     163.60000   -1.2623E-32   -1.2812E-38   -4.0707E-36
     163.70000   -1.2612E-32   -1.2913E-38   -3.9605E-36
     163.80000   -1.2597E-32   -1.3013E-38   -3.8552E-36
     163.90000   -1.2579E-32   -1.3111E-38   -3.7544E-36
     164.00000   -1.2557E-32   -1.3210E-38   -3.6579E-36
     164.10000   -1.2532E-32   -1.3307E-38   -3.5655E-36
     164.20000   -1.2504E-32   -1.3405E-38   -3.4769E-36
     164.30000   -1.2473E-32   -1.3501E-38   -3.3920E-36
     164.40000   -1.2294E-32   -1.3690E-38   -3.3387E-36
     164.50000   -1.2110E-32   -1.3886E-38   -3.2887E-36
     164.60000   -1.1931E-32   -1.4082E-38   -3.2402E-36
     164.70000   -1.1889E-32   -1.4187E-38   -3.1675E-36
     164.80000   -1.1853E-32   -1.4286E-38   -3.0961E-36
     164.90000   -1.1815E-32   -1.4384E-38   -3.0275E-36
     165.00000   -1.1774E-32   -1.4482E-38   -2.9614E-36
     165.10000   -1.1732E-32   -1.4580E-38   -2.8979E-36
     165.20000   -1.1687E-32   -1.4677E-38   -2.8368E-36
     165.30000   -1.1641E-32   -1.4775E-38   -2.7779E-36
     165.40000   -1.1592E-32   -1.4872E-38   -2.7212E-36
     165.50000   -1.1542E-32   -1.4969E-38   -2.6665E-36
     165.60000   -1.1490E-32   -1.5066E-38   -2.6139E-36
     165.70000   -1.1437E-32   -1.5163E-38   -2.5631E-36
     165.80000   -1.1382E-32   -1.5260E-38   -2.5140E-36
     165.90000   -1.1326E-32   -1.5357E-38   -2.4668E-36
     166.00000   -1.1268E-32   -1.5455E-38   -2.4211E-36
     166.10000   -1.1209E-32   -1.5552E-38   -2.3770E-36
     166.20000   -1.1148E-32   -1.5650E-38   -2.3345E-36
     166.30000   -1.1087E-32   -1.5748E-38   -2.2933E-36
     166.40000   -1.1024E-32   -1.5846E-38   -2.2536E-36
     166.50000   -1.0960E-32   -1.5944E-38   -2.2151E-36
     166.60000   -1.0895E-32   -1.6043E-38   -2.1780E-36
     166.70000   -1.0829E-32   -1.6142E-38   -2.1421E-36
     166.80000   -1.0763E-32   -1.6242E-38   -2.1073E-36
     166.90000   -1.0695E-32   -1.6342E-38   -2.0737E-36
     167.00000   -1.0626E-32   -1.6443E-38   -2.0411E-36
     167.10000   -1.0520E-32   -1.6577E-38   -2.0146E-36
     167.20000   -1.0398E-32   -1.6729E-38   -1.9912E-36
     167.30000   -1.0279E-32   -1.6881E-38   -1.9683E-36
     167.40000   -1.0162E-32   -1.7033E-38   -1.9460E-36
     167.50000   -1.0048E-32   -1.7185E-38   -1.9242E-36
     167.60000   -9.9369E-33   -1.7338E-38   -1.9028E-36
     167.70000   -9.8279E-33   -1.7491E-38   -1.8820E-36
     167.80000   -9.7486E-33   -1.7602E-38   -1.8668E-36
     167.90000   -9.6999E-33   -1.7584E-38   -1.8574E-36
     168.00000   -9.6808E-33   -1.7440E-38   -1.8538E-36
     168.10000   -9.6907E-33   -1.7171E-38   -1.8557E-36
     168.20000   -9.7267E-33   -1.6783E-38   -1.8626E-36
     168.30000   -9.7676E-33   -1.6368E-38   -1.8704E-36
     168.40000   -9.8105E-33   -1.5963E-38   -1.8786E-36
     168.50000   -9.8556E-33   -1.5567E-38   -1.8873E-36
     168.60000   -9.9027E-33   -1.5179E-38   -1.8963E-36
     168.70000   -9.9518E-33   -1.4801E-38   -1.9057E-36
     168.80000   -1.0003E-32   -1.4430E-38   -1.9155E-36
     168.90000   -1.0071E-32   -1.4055E-38   -1.9236E-36
     169.00000   -1.0149E-32   -1.3684E-38   -1.9312E-36
     169.10000   -1.0227E-32   -1.3320E-38   -1.9393E-36
     169.20000   -1.0306E-32   -1.2965E-38   -1.9479E-36
     169.30000   -1.0386E-32   -1.2618E-38   -1.9570E-36
     169.40000   -1.0466E-32   -1.2278E-38   -1.9666E-36
     169.50000   -1.0548E-32   -1.1946E-38   -1.9767E-36
     169.60000   -1.0631E-32   -1.1620E-38   -1.9873E-36
     169.70000   -1.0715E-32   -1.1301E-38   -1.9985E-36
     169.80000   -1.0800E-32   -1.0989E-38   -2.0101E-36
     169.90000   -1.0886E-32   -1.0683E-38   -2.0223E-36
     170.00000   -1.0973E-32   -1.0383E-38   -2.0351E-36
     170.10000   -1.1061E-32   -1.0090E-38   -2.0484E-36
     170.20000   -1.1150E-32   -9.8016E-39   -2.0623E-36
     170.30000   -1.1240E-32   -9.5191E-39   -2.0767E-36
     170.40000   -1.1332E-32   -9.2420E-39   -2.0917E-36
     170.50000   -1.1425E-32   -8.9702E-39   -2.1073E-36
     170.60000   -1.1519E-32   -8.7035E-39   -2.1235E-36
     170.70000   -1.1615E-32   -8.4418E-39   -2.1404E-36
     170.80000   -1.1712E-32   -8.1849E-39   -2.1578E-36
     170.90000   -1.1810E-32   -7.9328E-39   -2.1759E-36
     171.00000   -1.1910E-32   -7.6853E-39   -2.1947E-36
     171.10000   -1.2012E-32   -7.4424E-39   -2.2142E-36
     171.20000   -1.2115E-32   -7.2039E-39   -2.2343E-36
     171.30000   -1.2222E-32   -6.9693E-39   -2.2549E-36
     171.40000   -1.2335E-32   -6.7383E-39   -2.2758E-36
     171.50000   -1.2452E-32   -6.5117E-39   -2.2973E-36
     171.60000   -1.2567E-32   -6.2900E-39   -2.3199E-36
     171.70000   -1.2680E-32   -6.0735E-39   -2.3440E-36
     171.80000   -1.2794E-32   -5.8608E-39   -2.3689E-36
     171.90000   -1.2910E-32   -5.6519E-39   -2.3946E-36
     172.00000   -1.3028E-32   -5.4468E-39   -2.4213E-36
     172.10000   -1.3149E-32   -5.2454E-39   -2.4488E-36
     172.20000   -1.3272E-32   -5.0477E-39   -2.4773E-36
     172.30000   -1.3397E-32   -4.8536E-39   -2.5067E-36
     172.40000   -1.3525E-32   -4.6632E-39   -2.5370E-36
     172.50000   -1.3656E-32   -4.4763E-39   -2.5684E-36
     172.60000   -1.3789E-32   -4.2929E-39   -2.6008E-36
     172.70000   -1.3925E-32   -4.1131E-39   -2.6343E-36
     172.80000   -1.4064E-32   -3.9368E-39   -2.6689E-36
     172.90000   -1.4206E-32   -3.7640E-39   -2.7046E-36
     173.00000   -1.4351E-32   -3.5947E-39   -2.7415E-36
     173.10000   -1.4499E-32   -3.4288E-39   -2.7796E-36
     173.20000   -1.4651E-32   -3.2665E-39   -2.8190E-36
     173.30000   -1.4806E-32   -3.1076E-39   -2.8596E-36
     173.40000   -1.4965E-32   -2.9522E-39   -2.9015E-36
     173.50000   -1.5127E-32   -2.8003E-39   -2.9447E-36
     173.60000   -1.5293E-32   -2.6520E-39   -2.9893E-36
     173.70000   -1.5462E-32   -2.5072E-39   -3.0354E-36
     173.80000   -1.5636E-32   -2.3659E-39   -3.0828E-36
     173.90000   -1.5814E-32   -2.2282E-39   -3.1318E-36
     174.00000   -1.6000E-32   -2.0943E-39   -3.1816E-36
     174.10000   -1.6233E-32   -1.9646E-39   -3.2279E-36
     174.20000   -1.6473E-32   -1.8391E-39   -3.2756E-36
