           # s        inv_Ta        inv_Tb        inv_Tz
         # (m)         (1/s)         (1/s)         (1/s)
 # delta_s =   0.10000000149011612     
      41.30000   -7.3816E-31   -2.3432E-37   -1.2474E-34
      41.40000   -7.3865E-31   -2.3597E-37   -1.2511E-34
      41.50000   -7.3913E-31   -2.3766E-37   -1.2548E-34
      41.60000   -7.3962E-31   -2.3938E-37   -1.2585E-34
      41.70000   -7.4010E-31   -2.4112E-37   -1.2622E-34
      41.80000   -7.4058E-31   -2.4284E-37   -1.2658E-34
      41.90000   -7.4106E-31   -2.4453E-37   -1.2695E-34
      42.00000   -7.4154E-31   -2.4617E-37   -1.2732E-34
      42.10000   -7.4202E-31   -2.4778E-37   -1.2769E-34
      42.20000   -7.4251E-31   -2.4934E-37   -1.2806E-34
      42.30000   -7.4300E-31   -2.5086E-37   -1.2843E-34
      42.40000   -7.4349E-31   -2.5234E-37   -1.2881E-34
      42.50000   -7.4398E-31   -2.5378E-37   -1.2918E-34
      42.60000   -7.4448E-31   -2.5519E-37   -1.2956E-34
      42.70000   -7.4498E-31   -2.5656E-37   -1.2995E-34
      42.80000   -7.4547E-31   -2.5789E-37   -1.3034E-34
      42.90000   -7.4596E-31   -2.5920E-37   -1.3073E-34
      43.00000   -7.4645E-31   -2.6047E-37   -1.3113E-34
      43.10000   -7.4693E-31   -2.6170E-37   -1.3154E-34
      43.20000   -7.4741E-31   -2.6291E-37   -1.3195E-34
      43.30000   -7.4789E-31   -2.6408E-37   -1.3236E-34
      43.40000   -7.4837E-31   -2.6522E-37   -1.3279E-34
      43.50000   -7.4885E-31   -2.6633E-37   -1.3321E-34
      43.60000   -7.4932E-31   -2.6741E-37   -1.3365E-34
      43.70000   -7.4979E-31   -2.6846E-37   -1.3409E-34
      43.80000   -7.5026E-31   -2.6947E-37   -1.3453E-34
      43.90000   -7.5073E-31   -2.7046E-37   -1.3498E-34
      44.00000   -7.5120E-31   -2.7141E-37   -1.3544E-34
      44.10000   -7.5167E-31   -2.7233E-37   -1.3591E-34
      44.20000   -7.5214E-31   -2.7322E-37   -1.3637E-34
      44.30000   -7.5260E-31   -2.7409E-37   -1.3685E-34
      44.40000   -7.5307E-31   -2.7492E-37   -1.3733E-34
      44.50000   -7.5354E-31   -2.7572E-37   -1.3782E-34
      44.60000   -7.5401E-31   -2.7649E-37   -1.3831E-34
      44.70000   -7.5448E-31   -2.7724E-37   -1.3881E-34
      44.80000   -7.5495E-31   -2.7795E-37   -1.3931E-34
      44.90000   -7.5543E-31   -2.7864E-37   -1.3982E-34
      45.00000   -7.5590E-31   -2.7931E-37   -1.4033E-34
      45.10000   -7.5638E-31   -2.7994E-37   -1.4085E-34
      45.20000   -7.5687E-31   -2.8055E-37   -1.4138E-34
      45.30000   -7.5736E-31   -2.8114E-37   -1.4191E-34
      45.40000   -7.5785E-31   -2.8170E-37   -1.4244E-34
      45.50000   -7.5835E-31   -2.8223E-37   -1.4298E-34
      45.60000   -7.5885E-31   -2.8274E-37   -1.4352E-34
      45.70000   -7.5936E-31   -2.8323E-37   -1.4407E-34
      45.80000   -7.5987E-31   -2.8370E-37   -1.4462E-34
      45.90000   -7.6039E-31   -2.8415E-37   -1.4518E-34
      46.00000   -7.6092E-31   -2.8457E-37   -1.4574E-34
      46.10000   -7.6145E-31   -2.8497E-37   -1.4631E-34
      46.20000   -7.6200E-31   -2.8536E-37   -1.4687E-34
      46.30000   -7.6255E-31   -2.8573E-37   -1.4745E-34
      46.40000   -7.6311E-31   -2.8607E-37   -1.4802E-34
      46.50000   -7.6369E-31   -2.8641E-37   -1.4860E-34
      46.60000   -7.6427E-31   -2.8672E-37   -1.4919E-34
      46.70000   -7.6487E-31   -2.8702E-37   -1.4977E-34
      46.80000   -7.6548E-31   -2.8731E-37   -1.5036E-34
      46.90000   -7.6610E-31   -2.8758E-37   -1.5095E-34
      47.00000   -7.6675E-31   -2.8784E-37   -1.5154E-34
      47.10000   -7.6740E-31   -2.8808E-37   -1.5213E-34
      47.20000   -7.6808E-31   -2.8831E-37   -1.5273E-34
      47.30000   -7.6877E-31   -2.8854E-37   -1.5332E-34
      47.40000   -7.6948E-31   -2.8875E-37   -1.5392E-34
      47.50000   -7.7021E-31   -2.8895E-37   -1.5452E-34
      47.60000   -7.7097E-31   -2.8914E-37   -1.5512E-34
      47.70000   -7.7174E-31   -2.8932E-37   -1.5572E-34
      47.80000   -7.7254E-31   -2.8949E-37   -1.5632E-34
      47.90000   -7.7335E-31   -2.8965E-37   -1.5693E-34
      48.00000   -7.7416E-31   -2.8980E-37   -1.5755E-34
      48.10000   -7.7499E-31   -2.8994E-37   -1.5817E-34
      48.20000   -7.7582E-31   -2.9007E-37   -1.5880E-34
      48.30000   -7.7666E-31   -2.9019E-37   -1.5944E-34
      48.40000   -7.7751E-31   -2.9030E-37   -1.6008E-34
      48.50000   -7.7838E-31   -2.9040E-37   -1.6074E-34
      48.60000   -7.7926E-31   -2.9050E-37   -1.6140E-34
      48.70000   -7.8014E-31   -2.9060E-37   -1.6207E-34
      48.80000   -7.8102E-31   -2.9069E-37   -1.6273E-34
      48.90000   -7.8189E-31   -2.9079E-37   -1.6339E-34
      49.00000   -7.8277E-31   -2.9089E-37   -1.6405E-34
      49.10000   -7.8365E-31   -2.9100E-37   -1.6472E-34
      49.20000   -7.8452E-31   -2.9111E-37   -1.6538E-34
      49.30000   -7.8540E-31   -2.9123E-37   -1.6604E-34
      49.40000   -7.8628E-31   -2.9136E-37   -1.6670E-34
      49.50000   -7.8715E-31   -2.9150E-37   -1.6737E-34
      49.60000   -7.8803E-31   -2.9164E-37   -1.6803E-34
      49.70000   -7.8892E-31   -2.9180E-37   -1.6868E-34
      49.80000   -7.8984E-31   -2.9197E-37   -1.6933E-34
      49.90000   -7.9076E-31   -2.9215E-37   -1.6997E-34
      50.00000   -7.9170E-31   -2.9234E-37   -1.7060E-34
      50.10000   -7.9266E-31   -2.9254E-37   -1.7122E-34
      50.20000   -7.9363E-31   -2.9276E-37   -1.7183E-34
      50.30000   -7.9462E-31   -2.9298E-37   -1.7244E-34
      50.40000   -7.9563E-31   -2.9322E-37   -1.7304E-34
      50.50000   -7.9665E-31   -2.9348E-37   -1.7363E-34
      50.60000   -7.9768E-31   -2.9374E-37   -1.7422E-34
      50.70000   -7.9873E-31   -2.9402E-37   -1.7479E-34
      50.80000   -7.9979E-31   -2.9432E-37   -1.7536E-34
      50.90000   -8.0087E-31   -2.9463E-37   -1.7592E-34
      51.00000   -8.0196E-31   -2.9495E-37   -1.7648E-34
      51.10000   -8.0306E-31   -2.9528E-37   -1.7702E-34
      51.20000   -8.0418E-31   -2.9563E-37   -1.7756E-34
      51.30000   -8.0531E-31   -2.9600E-37   -1.7809E-34
      51.40000   -8.0645E-31   -2.9638E-37   -1.7862E-34
      51.50000   -8.0760E-31   -2.9678E-37   -1.7914E-34
      51.60000   -8.0877E-31   -2.9719E-37   -1.7965E-34
      51.70000   -8.0995E-31   -2.9762E-37   -1.8016E-34
      51.80000   -8.1114E-31   -2.9807E-37   -1.8066E-34
      51.90000   -8.1234E-31   -2.9853E-37   -1.8115E-34
      52.00000   -8.1356E-31   -2.9902E-37   -1.8164E-34
      52.10000   -8.1477E-31   -2.9952E-37   -1.8212E-34
      52.20000   -8.1598E-31   -3.0004E-37   -1.8260E-34
      52.30000   -8.1718E-31   -3.0058E-37   -1.8309E-34
      52.40000   -8.1839E-31   -3.0114E-37   -1.8356E-34
      52.50000   -8.1962E-31   -3.0173E-37   -1.8403E-34
      52.60000   -8.2085E-31   -3.0233E-37   -1.8450E-34
      52.70000   -8.2209E-31   -3.0295E-37   -1.8496E-34
      52.80000   -8.2335E-31   -3.0360E-37   -1.8542E-34
      52.90000   -8.2461E-31   -3.0427E-37   -1.8587E-34
      53.00000   -8.2588E-31   -3.0497E-37   -1.8632E-34
      53.10000   -8.2717E-31   -3.0569E-37   -1.8676E-34
      53.20000   -8.2846E-31   -3.0643E-37   -1.8720E-34
      53.30000   -8.2977E-31   -3.0720E-37   -1.8764E-34
      53.40000   -8.3109E-31   -3.0800E-37   -1.8807E-34
      53.50000   -8.3241E-31   -3.0882E-37   -1.8850E-34
      53.60000   -8.3375E-31   -3.0968E-37   -1.8893E-34
      53.70000   -8.3510E-31   -3.1057E-37   -1.8935E-34
      53.80000   -8.3646E-31   -3.1149E-37   -1.8977E-34
      53.90000   -8.3784E-31   -3.1244E-37   -1.9019E-34
      54.00000   -8.3923E-31   -3.1343E-37   -1.9061E-34
      54.10000   -8.4063E-31   -3.1446E-37   -1.9103E-34
      54.20000   -8.4205E-31   -3.1553E-37   -1.9144E-34
      54.30000   -8.4348E-31   -3.1664E-37   -1.9185E-34
      54.40000   -8.4493E-31   -3.1780E-37   -1.9227E-34
      54.50000   -8.4640E-31   -3.1901E-37   -1.9268E-34
      54.60000   -8.4789E-31   -3.2028E-37   -1.9310E-34
      54.70000   -8.4940E-31   -3.2161E-37   -1.9351E-34
      54.80000   -8.5094E-31   -3.2302E-37   -1.9394E-34
      54.90000   -8.5249E-31   -3.2452E-37   -1.9436E-34
      55.00000   -8.5408E-31   -3.2612E-37   -1.9480E-34
      55.10000   -8.5571E-31   -3.2785E-37   -1.9525E-34
      55.20000   -8.5740E-31   -3.2975E-37   -1.9571E-34
      55.30000   -8.5919E-31   -3.3190E-37   -1.9620E-34
      55.40000   -8.6107E-31   -3.3430E-37   -1.9672E-34
      55.50000   -8.6281E-31   -3.3646E-37   -1.9719E-34
      55.60000   -8.6444E-31   -3.3841E-37   -1.9764E-34
      55.70000   -8.6600E-31   -3.4022E-37   -1.9807E-34
      55.80000   -8.6752E-31   -3.4192E-37   -1.9848E-34
      55.90000   -8.6900E-31   -3.4350E-37   -1.9889E-34
      56.00000   -8.7046E-31   -3.4500E-37   -1.9929E-34
      56.10000   -8.7191E-31   -3.4641E-37   -1.9969E-34
      56.20000   -8.7334E-31   -3.4775E-37   -2.0008E-34
      56.30000   -8.7475E-31   -3.4903E-37   -2.0047E-34
      56.40000   -8.7616E-31   -3.5025E-37   -2.0085E-34
      56.50000   -8.7756E-31   -3.5142E-37   -2.0124E-34
      56.60000   -8.7895E-31   -3.5254E-37   -2.0162E-34
      56.70000   -8.8035E-31   -3.5360E-37   -2.0200E-34
      56.80000   -8.8175E-31   -3.5463E-37   -2.0237E-34
      56.90000   -8.8316E-31   -3.5560E-37   -2.0275E-34
      57.00000   -8.8456E-31   -3.5654E-37   -2.0312E-34
      57.10000   -8.8597E-31   -3.5744E-37   -2.0349E-34
      57.20000   -8.8739E-31   -3.5831E-37   -2.0386E-34
      57.30000   -8.8881E-31   -3.5913E-37   -2.0423E-34
      57.40000   -8.9024E-31   -3.5993E-37   -2.0459E-34
      57.50000   -8.9168E-31   -3.6070E-37   -2.0496E-34
      57.60000   -8.9312E-31   -3.6143E-37   -2.0532E-34
      57.70000   -8.9457E-31   -3.6214E-37   -2.0569E-34
      57.80000   -8.9603E-31   -3.6282E-37   -2.0605E-34
      57.90000   -8.9749E-31   -3.6347E-37   -2.0641E-34
      58.00000   -8.9896E-31   -3.6410E-37   -2.0678E-34
      58.10000   -9.0045E-31   -3.6471E-37   -2.0714E-34
      58.20000   -9.0194E-31   -3.6529E-37   -2.0750E-34
      58.30000   -9.0344E-31   -3.6585E-37   -2.0786E-34
      58.40000   -9.0495E-31   -3.6639E-37   -2.0823E-34
      58.50000   -9.0647E-31   -3.6690E-37   -2.0859E-34
      58.60000   -9.0800E-31   -3.6740E-37   -2.0895E-34
      58.70000   -9.0954E-31   -3.6788E-37   -2.0931E-34
      58.80000   -9.1109E-31   -3.6834E-37   -2.0967E-34
      58.90000   -9.1265E-31   -3.6879E-37   -2.1003E-34
      59.00000   -9.1422E-31   -3.6921E-37   -2.1040E-34
      59.10000   -9.1579E-31   -3.6963E-37   -2.1076E-34
      59.20000   -9.1737E-31   -3.7002E-37   -2.1112E-34
      59.30000   -9.1896E-31   -3.7040E-37   -2.1149E-34
      59.40000   -9.2055E-31   -3.7077E-37   -2.1186E-34
      59.50000   -9.2216E-31   -3.7112E-37   -2.1222E-34
      59.60000   -9.2378E-31   -3.7146E-37   -2.1259E-34
      59.70000   -9.2541E-31   -3.7178E-37   -2.1295E-34
      59.80000   -9.2705E-31   -3.7210E-37   -2.1332E-34
      59.90000   -9.2871E-31   -3.7240E-37   -2.1369E-34
      60.00000   -9.3037E-31   -3.7269E-37   -2.1406E-34
      60.10000   -9.3205E-31   -3.7296E-37   -2.1442E-34
      60.20000   -9.3374E-31   -3.7323E-37   -2.1479E-34
      60.30000   -9.3544E-31   -3.7349E-37   -2.1516E-34
      60.40000   -9.3715E-31   -3.7373E-37   -2.1553E-34
      60.50000   -9.3887E-31   -3.7397E-37   -2.1590E-34
      60.60000   -9.4060E-31   -3.7420E-37   -2.1627E-34
      60.70000   -9.4235E-31   -3.7442E-37   -2.1664E-34
      60.80000   -9.4410E-31   -3.7463E-37   -2.1701E-34
      60.90000   -9.4587E-31   -3.7483E-37   -2.1738E-34
      61.00000   -9.4764E-31   -3.7503E-37   -2.1774E-34
      61.10000   -9.4943E-31   -3.7521E-37   -2.1811E-34
      61.20000   -9.5123E-31   -3.7539E-37   -2.1848E-34
      61.30000   -9.5304E-31   -3.7557E-37   -2.1885E-34
      61.40000   -9.5485E-31   -3.7573E-37   -2.1922E-34
      61.50000   -9.5668E-31   -3.7590E-37   -2.1959E-34
      61.60000   -9.5852E-31   -3.7605E-37   -2.1996E-34
      61.70000   -9.6036E-31   -3.7620E-37   -2.2032E-34
      61.80000   -9.6221E-31   -3.7634E-37   -2.2069E-34
      61.90000   -9.6405E-31   -3.7648E-37   -2.2106E-34
      62.00000   -9.6590E-31   -3.7662E-37   -2.2142E-34
      62.10000   -9.6774E-31   -3.7674E-37   -2.2179E-34
      62.20000   -9.6958E-31   -3.7687E-37   -2.2216E-34
      62.30000   -9.7142E-31   -3.7699E-37   -2.2252E-34
      62.40000   -9.7327E-31   -3.7711E-37   -2.2289E-34
      62.50000   -9.7511E-31   -3.7722E-37   -2.2326E-34
      62.60000   -9.7695E-31   -3.7734E-37   -2.2362E-34
      62.70000   -9.7877E-31   -3.7746E-37   -2.2398E-34
      62.80000   -9.8054E-31   -3.7759E-37   -2.2433E-34
      62.90000   -9.8229E-31   -3.7773E-37   -2.2468E-34
      63.00000   -9.8401E-31   -3.7788E-37   -2.2502E-34
      63.10000   -9.8570E-31   -3.7804E-37   -2.2536E-34
      63.20000   -9.8737E-31   -3.7822E-37   -2.2569E-34
      63.30000   -9.8901E-31   -3.7840E-37   -2.2602E-34
      63.40000   -9.9063E-31   -3.7860E-37   -2.2634E-34
      63.50000   -9.9223E-31   -3.7881E-37   -2.2666E-34
      63.60000   -9.9381E-31   -3.7904E-37   -2.2697E-34
      63.70000   -9.9537E-31   -3.7927E-37   -2.2728E-34
      63.80000   -9.9691E-31   -3.7953E-37   -2.2758E-34
      63.90000   -9.9844E-31   -3.7979E-37   -2.2788E-34
      64.00000   -9.9995E-31   -3.8008E-37   -2.2817E-34
      64.10000   -1.0014E-30   -3.8037E-37   -2.2846E-34
      64.20000   -1.0029E-30   -3.8069E-37   -2.2875E-34
      64.30000   -1.0044E-30   -3.8102E-37   -2.2903E-34
      64.40000   -1.0058E-30   -3.8136E-37   -2.2931E-34
      64.50000   -1.0073E-30   -3.8172E-37   -2.2958E-34
      64.60000   -1.0087E-30   -3.8210E-37   -2.2985E-34
      64.70000   -1.0101E-30   -3.8250E-37   -2.3012E-34
      64.80000   -1.0115E-30   -3.8291E-37   -2.3038E-34
      64.90000   -1.0129E-30   -3.8334E-37   -2.3064E-34
      65.00000   -1.0142E-30   -3.8379E-37   -2.3090E-34
      65.10000   -1.0156E-30   -3.8426E-37   -2.3115E-34
      65.20000   -1.0169E-30   -3.8475E-37   -2.3140E-34
      65.30000   -1.0182E-30   -3.8526E-37   -2.3165E-34
      65.40000   -1.0196E-30   -3.8578E-37   -2.3189E-34
      65.50000   -1.0209E-30   -3.8633E-37   -2.3213E-34
      65.60000   -1.0221E-30   -3.8690E-37   -2.3237E-34
      65.70000   -1.0234E-30   -3.8749E-37   -2.3261E-34
      65.80000   -1.0247E-30   -3.8810E-37   -2.3284E-34
      65.90000   -1.0259E-30   -3.8873E-37   -2.3308E-34
      66.00000   -1.0272E-30   -3.8939E-37   -2.3331E-34
      66.10000   -1.0284E-30   -3.9006E-37   -2.3353E-34
      66.20000   -1.0296E-30   -3.9076E-37   -2.3376E-34
      66.30000   -1.0308E-30   -3.9149E-37   -2.3398E-34
      66.40000   -1.0320E-30   -3.9223E-37   -2.3420E-34
      66.50000   -1.0332E-30   -3.9301E-37   -2.3442E-34
      66.60000   -1.0344E-30   -3.9380E-37   -2.3464E-34
      66.70000   -1.0356E-30   -3.9462E-37   -2.3485E-34
      66.80000   -1.0367E-30   -3.9547E-37   -2.3507E-34
      66.90000   -1.0379E-30   -3.9635E-37   -2.3528E-34
      67.00000   -1.0390E-30   -3.9725E-37   -2.3549E-34
      67.10000   -1.0402E-30   -3.9817E-37   -2.3570E-34
      67.20000   -1.0413E-30   -3.9913E-37   -2.3591E-34
      67.30000   -1.0424E-30   -4.0011E-37   -2.3611E-34
      67.40000   -1.0435E-30   -4.0113E-37   -2.3632E-34
      67.50000   -1.0446E-30   -4.0217E-37   -2.3652E-34
      67.60000   -1.0457E-30   -4.0324E-37   -2.3672E-34
      67.70000   -1.0468E-30   -4.0434E-37   -2.3692E-34
      67.80000   -1.0478E-30   -4.0548E-37   -2.3712E-34
      67.90000   -1.0489E-30   -4.0665E-37   -2.3732E-34
      68.00000   -1.0500E-30   -4.0784E-37   -2.3752E-34
      68.10000   -1.0510E-30   -4.0908E-37   -2.3772E-34
      68.20000   -1.0520E-30   -4.1034E-37   -2.3791E-34
      68.30000   -1.0531E-30   -4.1164E-37   -2.3811E-34
      68.40000   -1.0541E-30   -4.1298E-37   -2.3830E-34
      68.50000   -1.0551E-30   -4.1435E-37   -2.3849E-34
      68.60000   -1.0561E-30   -4.1577E-37   -2.3869E-34
      68.70000   -1.0571E-30   -4.1721E-37   -2.3888E-34
      68.80000   -1.0581E-30   -4.1870E-37   -2.3907E-34
      68.90000   -1.0591E-30   -4.2022E-37   -2.3926E-34
      69.00000   -1.0601E-30   -4.2178E-37   -2.3945E-34
      69.10000   -1.0611E-30   -4.2338E-37   -2.3963E-34
      69.20000   -1.0620E-30   -4.2503E-37   -2.3982E-34
      69.30000   -1.0630E-30   -4.2671E-37   -2.4001E-34
      69.40000   -1.0640E-30   -4.2843E-37   -2.4019E-34
      69.50000   -1.0649E-30   -4.3018E-37   -2.4038E-34
      69.60000   -1.0659E-30   -4.3194E-37   -2.4056E-34
      69.70000   -1.0669E-30   -4.3370E-37   -2.4075E-34
      69.80000   -1.0679E-30   -4.3545E-37   -2.4094E-34
      69.90000   -1.0689E-30   -4.3718E-37   -2.4113E-34
      70.00000   -1.0699E-30   -4.3889E-37   -2.4132E-34
      70.10000   -1.0709E-30   -4.4059E-37   -2.4152E-34
      70.20000   -1.0719E-30   -4.4228E-37   -2.4171E-34
      70.30000   -1.0730E-30   -4.4395E-37   -2.4191E-34
      70.40000   -1.0740E-30   -4.4561E-37   -2.4212E-34
      70.50000   -1.0751E-30   -4.4725E-37   -2.4232E-34
      70.60000   -1.0762E-30   -4.4888E-37   -2.4253E-34
      70.70000   -1.0772E-30   -4.5051E-37   -2.4274E-34
      70.80000   -1.0783E-30   -4.5212E-37   -2.4295E-34
      70.90000   -1.0794E-30   -4.5372E-37   -2.4317E-34
      71.00000   -1.0805E-30   -4.5531E-37   -2.4339E-34
      71.10000   -1.0816E-30   -4.5690E-37   -2.4362E-34
      71.20000   -1.0827E-30   -4.5847E-37   -2.4385E-34
      71.30000   -1.0838E-30   -4.6004E-37   -2.4408E-34
      71.40000   -1.0850E-30   -4.6159E-37   -2.4432E-34
      71.50000   -1.0861E-30   -4.6313E-37   -2.4456E-34
      71.60000   -1.0872E-30   -4.6467E-37   -2.4481E-34
      71.70000   -1.0884E-30   -4.6619E-37   -2.4506E-34
      71.80000   -1.0895E-30   -4.6771E-37   -2.4532E-34
      71.90000   -1.0906E-30   -4.6921E-37   -2.4558E-34
      72.00000   -1.0918E-30   -4.7071E-37   -2.4585E-34
      72.10000   -1.0930E-30   -4.7219E-37   -2.4612E-34
      72.20000   -1.0941E-30   -4.7367E-37   -2.4640E-34
      72.30000   -1.0953E-30   -4.7514E-37   -2.4669E-34
      72.40000   -1.0965E-30   -4.7659E-37   -2.4698E-34
      72.50000   -1.0977E-30   -4.7804E-37   -2.4727E-34
      72.60000   -1.0988E-30   -4.7948E-37   -2.4758E-34
      72.70000   -1.1000E-30   -4.8090E-37   -2.4789E-34
      72.80000   -1.1012E-30   -4.8232E-37   -2.4821E-34
      72.90000   -1.1024E-30   -4.8373E-37   -2.4853E-34
      73.00000   -1.1036E-30   -4.8511E-37   -2.4886E-34
      73.10000   -1.1048E-30   -4.8648E-37   -2.4919E-34
      73.20000   -1.1061E-30   -4.8783E-37   -2.4953E-34
      73.30000   -1.1073E-30   -4.8917E-37   -2.4988E-34
      73.40000   -1.1086E-30   -4.9050E-37   -2.5024E-34
      73.50000   -1.1099E-30   -4.9182E-37   -2.5061E-34
      73.60000   -1.1111E-30   -4.9313E-37   -2.5099E-34
      73.70000   -1.1124E-30   -4.9443E-37   -2.5137E-34
      73.80000   -1.1136E-30   -4.9572E-37   -2.5177E-34
      73.90000   -1.1149E-30   -4.9700E-37   -2.5218E-34
      74.00000   -1.1162E-30   -4.9827E-37   -2.5260E-34
      74.10000   -1.1174E-30   -4.9953E-37   -2.5303E-34
      74.20000   -1.1187E-30   -5.0077E-37   -2.5348E-34
      74.30000   -1.1200E-30   -5.0201E-37   -2.5393E-34
      74.40000   -1.1212E-30   -5.0324E-37   -2.5441E-34
      74.50000   -1.1225E-30   -5.0446E-37   -2.5489E-34
      74.60000   -1.1237E-30   -5.0567E-37   -2.5540E-34
      74.70000   -1.1250E-30   -5.0686E-37   -2.5592E-34
      74.80000   -1.1262E-30   -5.0805E-37   -2.5645E-34
      74.90000   -1.1275E-30   -5.0922E-37   -2.5701E-34
      75.00000   -1.1287E-30   -5.1039E-37   -2.5758E-34
      75.10000   -1.1300E-30   -5.1154E-37   -2.5817E-34
      75.20000   -1.1312E-30   -5.1268E-37   -2.5879E-34
      75.30000   -1.1324E-30   -5.1381E-37   -2.5942E-34
      75.40000   -1.1336E-30   -5.1493E-37   -2.6008E-34
      75.50000   -1.1348E-30   -5.1603E-37   -2.6077E-34
      75.60000   -1.1360E-30   -5.1713E-37   -2.6148E-34
      75.70000   -1.1373E-30   -5.1819E-37   -2.6221E-34
      75.80000   -1.1385E-30   -5.1923E-37   -2.6295E-34
      75.90000   -1.1398E-30   -5.2025E-37   -2.6371E-34
      76.00000   -1.1411E-30   -5.2124E-37   -2.6448E-34
      76.10000   -1.1424E-30   -5.2220E-37   -2.6526E-34
      76.20000   -1.1437E-30   -5.2314E-37   -2.6607E-34
      76.30000   -1.1451E-30   -5.2405E-37   -2.6689E-34
      76.40000   -1.1465E-30   -5.2495E-37   -2.6773E-34
      76.50000   -1.1480E-30   -5.2584E-37   -2.6860E-34
      76.60000   -1.1495E-30   -5.2674E-37   -2.6949E-34
      76.70000   -1.1510E-30   -5.2762E-37   -2.7037E-34
      76.80000   -1.1525E-30   -5.2850E-37   -2.7126E-34
      76.90000   -1.1540E-30   -5.2939E-37   -2.7216E-34
      77.00000   -1.1555E-30   -5.3028E-37   -2.7306E-34
      77.10000   -1.1570E-30   -5.3118E-37   -2.7397E-34
      77.20000   -1.1586E-30   -5.3209E-37   -2.7489E-34
      77.30000   -1.1601E-30   -5.3301E-37   -2.7582E-34
      77.40000   -1.1617E-30   -5.3393E-37   -2.7675E-34
      77.50000   -1.1632E-30   -5.3488E-37   -2.7771E-34
      77.60000   -1.1647E-30   -5.3586E-37   -2.7870E-34
      77.70000   -1.1662E-30   -5.3686E-37   -2.7971E-34
      77.80000   -1.1676E-30   -5.3790E-37   -2.8076E-34
      77.90000   -1.1690E-30   -5.3897E-37   -2.8183E-34
      78.00000   -1.1704E-30   -5.4007E-37   -2.8294E-34
      78.10000   -1.1717E-30   -5.4121E-37   -2.8407E-34
      78.20000   -1.1730E-30   -5.4239E-37   -2.8524E-34
      78.30000   -1.1742E-30   -5.4361E-37   -2.8645E-34
      78.40000   -1.1754E-30   -5.4488E-37   -2.8769E-34
      78.50000   -1.1766E-30   -5.4619E-37   -2.8897E-34
      78.60000   -1.1778E-30   -5.4756E-37   -2.9029E-34
      78.70000   -1.1789E-30   -5.4898E-37   -2.9165E-34
      78.80000   -1.1799E-30   -5.5046E-37   -2.9305E-34
      78.90000   -1.1809E-30   -5.5200E-37   -2.9449E-34
      79.00000   -1.1819E-30   -5.5361E-37   -2.9598E-34
