            #s         invTz         invTa         invTb
         # (m)         (1/s)         (1/s)         (1/s)
# Element-by-element rates at start of simulation at full current.
# Initial average rates:      -0.0000000     -0.0000000     -0.0000000
     440.19661       -0.000000       -0.000000       -0.000000
     440.43161       -0.000000       -0.000000       -0.000000
     441.09661       -0.000000       -0.000000       -0.000000
     443.52425       -0.000000       -0.000000       -0.000000
     443.82425       -0.000000       -0.000000       -0.000000
     446.25188       -0.000000       -0.000000       -0.000000
     446.91688       -0.000000       -0.000000       -0.000000
     447.15188       -0.000000       -0.000000       -0.000000
     447.38688       -0.000000       -0.000000       -0.000000
     448.05188       -0.000000       -0.000000       -0.000000
     450.47952       -0.000000       -0.000000       -0.000000
     450.77952       -0.000000       -0.000000       -0.000000
     453.20715       -0.000000       -0.000000       -0.000000
     453.87215       -0.000000       -0.000000       -0.000000
     454.10715       -0.000000       -0.000000       -0.000000
     454.34215       -0.000000       -0.000000       -0.000000
     455.00715       -0.000000       -0.000000       -0.000000
     457.43479       -0.000000       -0.000000       -0.000000
     457.73479       -0.000000       -0.000000       -0.000000
     460.16242       -0.000000       -0.000000       -0.000000
     460.82742       -0.000000       -0.000000       -0.000000
     461.06242       -0.000000       -0.000000       -0.000000
     461.29742       -0.000000       -0.000000       -0.000000
     461.96242       -0.000000       -0.000000       -0.000000
     464.39006       -0.000000       -0.000000       -0.000000
     464.69006       -0.000000       -0.000000       -0.000000
     467.11769       -0.000000       -0.000000       -0.000000
     467.78269       -0.000000       -0.000000       -0.000000
     468.01769       -0.000000       -0.000000       -0.000000
     468.25269       -0.000000       -0.000000       -0.000000
     468.91769       -0.000000       -0.000000       -0.000000
     471.34533       -0.000000       -0.000000       -0.000000
     471.64533       -0.000000       -0.000000       -0.000000
     474.07296       -0.000000       -0.000000       -0.000000
     474.73796       -0.000000       -0.000000       -0.000000
     474.97296       -0.000000       -0.000000       -0.000000
     474.97296        0.000000        0.000000        0.000000
