@ NAME             %03s "IBS"
@ TYPE             %03s "IBS"
@ TITLE            %08s "no-title"
@ ORIGIN           %18s "5.09.03 Windows 64"
@ DATE             %08s "27/01/26"
@ TIME             %08s "16.10.05"
* NAME                                S               DELS                TLI                TXI                TYI               BETX               ALFX                 DX                DPX               BETY               ALFY                 DY                DPY 
 "IPU24E2"                      412.849                  0        1.106109265       0.9190576848        0.300215573         3.54997888       0.4815589407        1.255826101      -0.1446696634        18.57331464        -2.16627089      0.00132456135    -0.006321426062
 "MC24E2Q"                      412.849                  0        1.106109265       0.9190576848        0.300215573         3.54997888       0.4815589407        1.255826101      -0.1446696634        18.57331464        -2.16627089      0.00132456135    -0.006321426062
 "MC24E2S"                      412.849                  0        1.106109265       0.9190576848        0.300215573         3.54997888       0.4815589407        1.255826101      -0.1446696634        18.57331464        -2.16627089      0.00132456135    -0.006321426062
 "MC24E2O"                      412.849                  0        1.106109265       0.9190576848        0.300215573         3.54997888       0.4815589407        1.255826101      -0.1446696634        18.57331464        -2.16627089      0.00132456135    -0.006321426062
 "OMCQL"                        412.887              0.076        1.105363723        0.918484738        0.310633844        3.514382582       0.4683723376        1.250328654      -0.1446696634         18.7388364       -2.177917908      0.00108434716    -0.006321426062
 "HQ"                           412.925                  0        1.104773366       0.9185488414       0.3211513422        3.478786284       0.4551857345        1.244831207      -0.1446696634        18.90435816       -2.189564925    0.0008441329693    -0.006321426062
 "Q24E2"                         413.16               0.47        1.103389388       0.9104150816       0.3191376151        3.489220879     -0.02301866439        1.245150183     0.001369909248        18.87810409      0.05377235959   -0.0006372705158    -0.006245283579
 "HQ"                           413.395                  0        1.104297753       0.9194986579        0.317635031        3.499655473      -0.5012230633         1.24546916       0.1474094819        18.85185001        2.297109645    -0.002118674001    -0.006169141096
 "OQLBM"                       413.7275              0.665        1.100218946       0.9015085608       0.2237236453        3.912022703      -0.6201010983        1.294482812       0.1474094819        17.39789138        2.186403959    -0.004169913415    -0.006169141096
 "MB2L"                          414.06                  0        1.109652277       0.9355074428       0.1389266729        4.324389934      -0.7389791334        1.343496465       0.1474094819        15.94393275        2.075698274     -0.00622115283    -0.006169141096
 "HD"                            414.06                  0        1.109652277       0.9355074428       0.1389266729        4.324389934      -0.7389791334        1.343496465       0.1474094819        15.94393275        2.075698274     -0.00622115283    -0.006169141096
 "BH"                            415.03               1.94        1.029824352       0.7306376068     -0.06839123706         6.42794983       -1.085424789        1.524408939       0.1866995889        12.50828259         1.76569152       -0.012195977    -0.006150461278
 "HD"                               416                  0        1.054877789       0.7508549538       -0.198081001        8.531509727       -1.431870444        1.705321413       0.2259896959        9.072632426        1.455684767     -0.01817080116    -0.006131781459
 "MB2L"                             416                  0        1.054877789       0.7508549538       -0.198081001        8.531509727       -1.431870444        1.705321413       0.2259896959        9.072632426        1.455684767     -0.01817080116    -0.006131781459
 "OBMBM"                         416.15                0.3         1.05375838       0.7691397602      -0.2110310062        8.977159617       -1.485499633        1.739219868       0.2259896959        8.651397237        1.404117295     -0.01909056838    -0.006131781459
 "MB2L"                           416.3                  0        1.055767709       0.7958965718      -0.2223285529        9.422809507       -1.539128822        1.773118322       0.2259896959        8.230162049        1.352549823      -0.0200103356    -0.006131781459
 "HD"                             416.3                  0        1.055767709       0.7958965718      -0.2223285529        9.422809507       -1.539128822        1.773118322       0.2259896959        8.230162049        1.352549823      -0.0200103356    -0.006131781459
 "BH"                            417.27               1.94       0.9920002623       0.7349593844       -0.264850248        13.07706441       -1.885574477        2.030175264       0.2652798029        6.236524674        1.024594601     -0.02592843449    -0.006092068491
 "HD"                            418.24                  0        1.048872176        0.978479239      -0.2593098879         16.7313193       -2.232020133        2.287232207       0.3045699099        4.242887299       0.6966393798     -0.03184653338    -0.006052355522
 "MB2L"                          418.24                  0        1.048872176        0.978479239      -0.2593098879         16.7313193       -2.232020133        2.287232207       0.3045699099        4.242887299       0.6966393798     -0.03184653338    -0.006052355522
 "OBMMC"                       418.3845              0.289        1.048725255        1.022517343      -0.2562315936        17.39130367       -2.283682918        2.331242559       0.3045699099        4.056177605       0.6460543033     -0.03272109875    -0.006052355522
 "KX25E2"                       418.679                0.3        1.048703976        1.118679499      -0.2489338726         18.7679805       -2.388974892        2.420938397       0.3045699099        3.706580282       0.5429587668     -0.03450351745    -0.006052355522
 "IPU25E2"                      418.829                  0        1.048747569        1.170766208      -0.2448129575        19.48467297        -2.44260408        2.466623884       0.3045699099        3.543692652       0.4904483068     -0.03541137078    -0.006052355522
 "MC25E2Q"                      418.829                  0        1.048747569        1.170766208      -0.2448129575        19.48467297        -2.44260408        2.466623884       0.3045699099        3.543692652       0.4904483068     -0.03541137078    -0.006052355522
 "MC25E2S"                      418.829                  0        1.048747569        1.170766208      -0.2448129575        19.48467297        -2.44260408        2.466623884       0.3045699099        3.543692652       0.4904483068     -0.03541137078    -0.006052355522
 "MC25E2O"                      418.829                  0        1.048747569        1.170766208      -0.2448129575        19.48467297        -2.44260408        2.466623884       0.3045699099        3.543692652       0.4904483068     -0.03541137078    -0.006052355522
 "OMCQL"                        418.867              0.076         1.04806436        1.183335298      -0.2438099064        19.67134342       -2.456190142         2.47819754       0.3045699099        3.507429582        0.477145657     -0.03564136029    -0.006052355522
 "HQ"                           418.905                  0         1.04749629        1.196173557      -0.2427847296        19.85801387       -2.469776203        2.489771197       0.3045699099        3.471166512       0.4638430071      -0.0358713498    -0.006052355522
 "Q25E2"                         419.14               0.47        1.044997074        1.194610597      -0.2429676865        19.88375525     -0.05267673982        2.489875604    0.0004400690612         3.48138546      -0.0225604989     -0.03835035917     -0.01064876284
 "HQ"                           419.375                  0        1.042625007        1.194471683      -0.2432801248        19.90949663        2.364422723        2.489980012      -0.3036897718        3.491604408      -0.5089640049     -0.04082936854     -0.01524517016
 "OQLBM"                       419.7075              0.665         1.03186713        1.073951291       -0.253224682        18.41034877        2.254357684        2.389003163      -0.3036897718        3.909796853      -0.6288608203     -0.04589838762     -0.01524517016
 "MB2L"                          420.04                  0        1.030989623       0.9738437893      -0.2606600021        16.91120091        2.144292645        2.288026314      -0.3036897718        4.327989299      -0.7487576357     -0.05096740669     -0.01524517016
 "HD"                            420.04                  0        1.030989623       0.9738437893      -0.2606600021        16.91120091        2.144292645        2.288026314      -0.3036897718        4.327989299      -0.7487576357     -0.05096740669     -0.01524517016
 "BH"                            421.01               1.94       0.9517187177       0.6592428518      -0.2666932418        13.37718731        1.823530659        2.031822228      -0.2643996648        6.441983824       -1.086450026     -0.06567950005     -0.01514457296
 "HD"                            421.98                  0       0.9896816659       0.6416145648      -0.2241269404        9.843173716        1.502768673        1.775618142      -0.2251095578        8.555978348       -1.424142415     -0.08039159341     -0.01504397576
 "MB2L"                          421.98                  0       0.9896816659       0.6416145648      -0.2241269404        9.843173716        1.502768673        1.775618142      -0.2251095578        8.555978348       -1.424142415     -0.08039159341     -0.01504397576
 "OBMBM"                         422.13                0.3       0.9858690635       0.6164188107      -0.2124370161        9.407239134        1.453115272        1.741851708      -0.2251095578        8.999147735       -1.477231288     -0.08264818978     -0.01504397576
 "MB2L"                          422.28                  0       0.9849082295       0.5980758615      -0.1991267084        8.971304552        1.403461871        1.708085275      -0.2251095578        9.442317121        -1.53032016     -0.08490478614     -0.01504397576
 "HD"                            422.28                  0       0.9849082295       0.5980758615      -0.1991267084        8.971304552        1.403461871        1.708085275      -0.2251095578        9.442317121        -1.53032016     -0.08490478614     -0.01504397576
 "BH"                            423.25               1.94       0.9524181537       0.5699422557     -0.06639978572        6.873025537        1.082699885        1.528025657      -0.1858194508        13.04031934       -1.849129485     -0.09937130055     -0.01489177493
 "HD"                            424.22                  0        1.016163108       0.7218980857       0.1420749665        4.774746522       0.7619378986         1.34796604      -0.1465293438        16.63832157       -2.167938809       -0.113837815     -0.01473957409
 "MB2L"                          424.22                  0        1.016163108       0.7218980857       0.1420749665        4.774746522       0.7619378986         1.34796604      -0.1465293438        16.63832157       -2.167938809       -0.113837815     -0.01473957409
 "OBMMC"                       424.3645              0.289        1.014050577       0.7137452807       0.1786506231        4.568370141       0.7141051222        1.326792549      -0.1465293438         17.2791622       -2.217441641      -0.1159676834     -0.01473957409
 "KX26E2"                       424.659                0.3        1.011445171       0.7067476163       0.2582697031        4.177008078       0.6166189447        1.283639658      -0.1465293438        18.61550228       -2.318331495       -0.120308488     -0.01473957409
 "IPU26E2"                      424.809                  0        1.011038285       0.7083749247       0.3013815207        3.992022394       0.5669655436        1.261660256      -0.1465293438        19.31100173       -2.369718517      -0.1225194241     -0.01473957409
 "MC26E2Q"                      424.809                  0        1.011038285       0.7083749247       0.3013815207        3.992022394       0.5669655436        1.261660256      -0.1465293438        19.31100173       -2.369718517      -0.1225194241     -0.01473957409
 "MC26E2S"                      424.809                  0        1.011038285       0.7083749247       0.3013815207        3.992022394       0.5669655436        1.261660256      -0.1465293438        19.31100173       -2.369718517      -0.1225194241     -0.01473957409
 "MC26E2O"                      424.809                  0        1.011038285       0.7083749247       0.3013815207        3.992022394       0.5669655436        1.261660256      -0.1465293438        19.31100173       -2.369718517      -0.1225194241     -0.01473957409
 "OMCQL"                        424.847              0.076        1.010408981       0.7078122248       0.3125227464        3.949889007        0.554386682        1.256092141      -0.1465293438        19.49208971       -2.382736563      -0.1230795279     -0.01473957409
 "HQ"                           424.885                  0        1.009931528       0.7077587334       0.3237756466        3.907755619       0.5418078204        1.250524026      -0.1465293438        19.67317769       -2.395754608      -0.1236396317     -0.01473957409
 "Q26E2"                         425.12               0.47        1.009180783       0.7010737357       0.3253386491        3.897321024      0.02301866438        1.250557661    0.0001444542431        19.69943159     -0.05377200212      -0.1236319826    3.224716103e-05
 "HQ"                           425.355                  0         1.01019446       0.7062922687       0.3269958681         3.88688643      -0.4957704916        1.250591297       0.1468182523        19.72568548        2.288210604      -0.1236243335      0.01480406841
 "OQLBM"                       425.6875              0.665          1.0077576       0.6921097508        0.235355112        4.287442711      -0.6023402728        1.299408366       0.1468182523        18.27392603        2.183096927      -0.1187019807      0.01480406841
 "MB2L"                          426.02                  0        1.016424362       0.7146307986       0.1519340116        4.687998993       -0.708910054        1.348225435       0.1468182523        16.82216657         2.07798325       -0.113779628      0.01480406841
 "HD"                            426.02                  0        1.016424362       0.7146307986       0.1519340116        4.687998993       -0.708910054        1.348225435       0.1468182523        16.82216657         2.07798325       -0.113779628      0.01480406841
 "BH"                            426.99               1.94       0.9552888429       0.5738510374     -0.05314024868        6.663768778       -1.019485828        1.528565005       0.1861083593        13.34784279        1.785567139      -0.0992506405      0.01495608444
 "HD"                            427.96                  0       0.9819261978       0.5989060907      -0.1870588337        8.639538564       -1.330061601        1.708904576       0.2253984663        9.873519017        1.493151029     -0.08472165304      0.01510810047
 "MB2L"                          427.96                  0       0.9819261978       0.5989060907      -0.1870588337        8.639538564       -1.330061601        1.708904576       0.2253984663        9.873519017        1.493151029     -0.08472165304      0.01510810047
 "OBMBM"                         428.11                0.3       0.9816093427        0.613507607      -0.2011719023        9.052980022       -1.378138194        1.742714346       0.2253984663        9.440292625        1.444087975     -0.08245543797      0.01510810047
 "MB2L"                          428.26                  0       0.9838972463       0.6344848315      -0.2137404473         9.46642148       -1.426214787        1.776524116       0.2253984663        9.007066233         1.39502492      -0.0801892229      0.01510810047
 "HD"                            428.26                  0       0.9838972463       0.6344848315      -0.2137404473         9.46642148       -1.426214787        1.776524116       0.2253984663        9.007066233         1.39502492      -0.0801892229      0.01510810047
 "BH"                            429.23               1.94       0.9420717563       0.6433565971       -0.262780055        12.83233224       -1.736790561        2.033008155       0.2646885733         6.89754821        1.084149407     -0.06541522924       0.0152082929
 "HD"                             430.2                  0        1.005734269       0.9203092282      -0.2649295784        16.19824299       -2.047366335        2.289492194       0.3039786803        4.788030187       0.7732738931     -0.05064123557      0.01530848533
 "MB2L"                           430.2                  0        1.005734269       0.9203092282      -0.2649295784        16.19824299       -2.047366335        2.289492194       0.3039786803        4.788030187       0.7732738931     -0.05064123557      0.01530848533
 "OBMMC"                       430.3445              0.289        1.007114374       0.9588496054      -0.2627197507        16.80331655       -2.093680119        2.333417113       0.3039786803         4.57849114       0.7250486044     -0.04842915944      0.01530848533
 "KX27E2"                       430.639                0.3        1.010650135        1.043639921      -0.2568632206        18.06481125       -2.188070497        2.422938835       0.3039786803        4.180923355       0.6267624623     -0.04392081051      0.01530848533
 "IPU27E2"                      430.789                  0        1.012779566        1.089973533      -0.2533006693         18.7212324        -2.23614709        2.468535637       0.3039786803        3.992894616       0.5767016089     -0.04162453771      0.01530848533
 "MC27E2Q"                      430.789                  0        1.012779566        1.089973533      -0.2533006693         18.7212324        -2.23614709        2.468535637       0.3039786803        3.992894616       0.5767016089     -0.04162453771      0.01530848533
 "MC27E2S"                      430.789                  0        1.012779566        1.089973533      -0.2533006693         18.7212324        -2.23614709        2.468535637       0.3039786803        3.992894616       0.5767016089     -0.04162453771      0.01530848533
 "MC27E2O"                      430.789                  0        1.012779566        1.089973533      -0.2533006693         18.7212324        -2.23614709        2.468535637       0.3039786803        3.992894616       0.5767016089     -0.04162453771      0.01530848533
 "OMCQL"                        430.827              0.076        1.012775156        1.101369898      -0.2523987009        18.89210522       -2.248326494        2.480086827       0.3039786803        3.950029132       0.5640195261     -0.04104281527      0.01530848533
 "HQ"                           430.865                  0        1.012879209        1.112998448      -0.2514704548        19.06297803       -2.260505897        2.491638017       0.3039786803        3.907163648       0.5513374432     -0.04046109283      0.01530848533
 "Q27E2"                         431.09               0.45        1.014936919         1.11590904      -0.2509956584        19.07896345     -0.03427534781        2.494230611      0.01142198888        3.888031577      0.04398844443     -0.03802404056      0.01092563012
 "HQ"                           431.315                  0        1.017041311        1.119420936      -0.2506624602        19.09494886        2.191955201        2.496823206      -0.2811347025        3.868899506      -0.4633605544     -0.03558698829     0.006542774918
 "OQLSM2"                        432.58               2.53       0.9401732672       0.7227215781      -0.2686852924        14.52220601        1.807408242        2.141187808      -0.2811347025        6.046034277      -0.8605275774     -0.02731037801     0.006542774918
 "OSM2"                         435.095                2.5       0.9456149743       0.5319856798     -0.08397597007        7.342277733        1.042874169        1.434134031      -0.2811347025        12.34854938       -1.650152133     -0.01085529909     0.006542774918
 "OSM2MC"                       436.407              0.124        1.037543484       0.6383881667       0.2169954165        4.655231388       0.6440396947        1.065285301      -0.2811347025        16.72962708       -2.062075559    -0.002271178401     0.006542774918
 "KX28E2"                       436.619                0.3        1.042579033       0.6602254331       0.2836171865        4.401492302       0.5795938802        1.005684744      -0.2811347025        17.62391536       -2.128636357   -0.0008841101187     0.006542774918
 "IPU28E2"                      436.769                  0        1.047382517       0.6764478807       0.3336624923        4.227614138       0.5339954265       0.9635145386      -0.2811347025        18.26250627       -2.175731261    9.730611904e-05     0.006542774918
 "MC28E2Q"                      436.769                  0        1.047382517       0.6764478807       0.3336624923        4.227614138       0.5339954265       0.9635145386      -0.2811347025        18.26250627       -2.175731261    9.730611904e-05     0.006542774918
 "MC28E2S"                      436.769                  0        1.047382517       0.6764478807       0.3336624923        4.227614138       0.5339954265       0.9635145386      -0.2811347025        18.26250627       -2.175731261    9.730611904e-05     0.006542774918
 "MC28E2O"                      436.769                  0        1.047382517       0.6764478807       0.3336624923        4.227614138       0.5339954265       0.9635145386      -0.2811347025        18.26250627       -2.175731261    9.730611904e-05     0.006542774918
 "OMCQL"                        436.807              0.076        1.048241193        0.680623379       0.3466596437        4.187908407       0.5224438183       0.9528314199      -0.2811347025        18.42876858        -2.18766197    0.0003459315659     0.006542774918
 "HQ"                           436.845                  0        1.049198006       0.6848155228       0.3598117615        4.148202677         0.51089221       0.9421483012      -0.2811347025        18.59503089       -2.199592679    0.0005945570128     0.006542774918
 "Q28E2"                         437.08               0.47        1.062669939       0.7480095882       0.3706075922        4.164183173     -0.03525289551       0.9013017135      -0.1754239868        18.59052289     0.009233070636     0.002087367171     0.006293371697
 "HQ"                           437.315                  0        1.064992083       0.7471686366        0.381341487        4.180163668       -0.581398001       0.8604551257     -0.06971327103        18.58601489         2.21805882     0.003580177328     0.006043968475
 "OQLKM2"                       437.615                0.6        1.070028267       0.7883533567       0.3027365755        4.586618455      -0.6774246456       0.8395411444     -0.06971327103        17.31251094        2.122506573     0.005393367871     0.006043968475
 "OKM2"                         440.165                4.5       0.8645401342        1.187750116      -0.1438800672         11.7145033       -1.493651124       0.6617723033     -0.06971327103        10.14260085        1.310312477      0.02080548748     0.006043968475
 "OKM2MC"                      442.4795              0.129        1.092685505        2.321058926      -0.2456049148        18.72418343       -2.234496687       0.5004209375     -0.06971327103        4.172261339       0.5731268941      0.03479425252     0.006043968475
 "KX29E2"                       442.694                0.3        1.087440933        2.421616629      -0.2439263482        19.70338023       -2.303155738       0.4854674408     -0.06971327103        3.946885859       0.5048070378      0.03609068376     0.006043968475
 "IPU29E2"                      442.844                  0        1.084661525         2.49413956      -0.2422923937        20.39432695        -2.35116906       0.4750104502     -0.06971327103        3.795443747       0.4570309144      0.03699727903     0.006043968475
 "MC29E2Q"                      442.844                  0        1.084661525         2.49413956      -0.2422923937        20.39432695        -2.35116906       0.4750104502     -0.06971327103        3.795443747       0.4570309144      0.03699727903     0.006043968475
 "MC29E2S"                      442.844                  0        1.084661525         2.49413956      -0.2422923937        20.39432695        -2.35116906       0.4750104502     -0.06971327103        3.795443747       0.4570309144      0.03699727903     0.006043968475
 "MC29E2O"                      442.844                  0        1.084661525         2.49413956      -0.2422923937        20.39432695        -2.35116906       0.4750104502     -0.06971327103        3.795443747       0.4570309144      0.03699727903     0.006043968475
 "OMCQL"                        442.882              0.076        1.083285709        2.511752018      -0.2418644835        20.57394021       -2.363332435       0.4723613459     -0.06971327103        3.761629247       0.4449276299      0.03722694983     0.006043968475
 "HQ"                            442.92                  0        1.082011877        2.529536666      -0.2414148075        20.75355348        -2.37549581       0.4697122416     -0.06971327103        3.727814747       0.4328243453      0.03745662063     0.006043968475
 "Q29E2"                       443.1075              0.375        1.069880125        2.474618845      -0.2420883451        20.88734335      -0.3480832962       0.4483117579      -0.1134434641        3.719315178      0.02321224356      0.03928869234     0.009830185383
 "HQ"                           443.295                  0        1.075182873        2.555228163      -0.2411460235        21.02113323        1.679329218       0.4269112742      -0.1571736571        3.710815608      -0.3863998582      0.04112076405      0.01361640229
 "OQLBM"                       443.6275              0.665         1.06547905        2.433314062      -0.2446341982        19.94456183        1.618904371       0.3746510332      -0.1571736571        4.036253943      -0.4893809554      0.04564821781      0.01361640229
 "MB2L"                          443.96                  0        1.061037611        2.317877974      -0.2465376687        18.86799042        1.558479524       0.3223907922      -0.1571736571        4.361692279      -0.5923620526      0.05017567157      0.01361640229
 "HD"                            443.96                  0        1.061037611        2.317877974      -0.2465376687        18.86799042        1.558479524       0.3223907922      -0.1571736571        4.361692279      -0.5923620526      0.05017567157      0.01361640229
 "BH"                            444.93               1.94       0.8314665879        1.073544417      -0.2548675016        16.18892233          1.3823837       0.2081612707      -0.1178835501        6.077345581      -0.8817296128      0.06330903637      0.01351943578
 "HD"                             445.9                  0       0.6967458342       0.3572378984      -0.2326435551        13.50985424        1.206287875      0.09393174925     -0.07859344311        7.792998883       -1.171097173      0.07644240117      0.01342246927
 "MB2L"                           445.9                  0       0.6967458342       0.3572378984      -0.2326435551        13.50985424        1.206287875      0.09393174925     -0.07859344311        7.792998883       -1.171097173      0.07644240117      0.01342246927
 "OBMBM"                         446.05                0.3        0.686277421       0.3264078193      -0.2232110216        13.15614568        1.179028546      0.08214273279     -0.07859344311        8.158021875       -1.216743309      0.07845577156      0.01342246927
 "MB2L"                           446.2                  0       0.6774008039       0.2972939322       -0.212818774        12.80243712        1.151769217      0.07035371632     -0.07859344311        8.523044868       -1.262389446      0.08046914195      0.01342246927
 "HD"                             446.2                  0       0.6774008039       0.2972939322       -0.212818774        12.80243712        1.151769217      0.07035371632     -0.07859344311        8.523044868       -1.262389446      0.08046914195      0.01342246927
 "BH"                            447.17               1.94       0.5315628629     -0.08615958499      -0.1169816831         10.9115761       0.9756733922      0.03226866312     -0.03930333611        11.51216182       -1.536203691      0.09336938506       0.0132794612
 "HD"                            448.14                  0       0.4891565165      -0.2259720555      0.03149463799        9.020715083       0.7995775677     -0.00581639007   -1.322910786e-05        14.50127878       -1.810017936       0.1062696282      0.01313645313
 "MB2L"                          448.14                  0       0.4891565165      -0.2259720555      0.03149463799        9.020715083       0.7995775677     -0.00581639007   -1.322910786e-05        14.50127878       -1.810017936       0.1062696282      0.01313645313
 "OBMMCOMCOMCQL"               448.2475              0.215       0.4847776421      -0.2319011166      0.05242875126        8.853006115        0.780041715    -0.005817812199   -1.322910786e-05        14.89724809       -1.841717743       0.1076817969      0.01313645313
 "HQ"                           448.355                  0       0.4809876429      -0.2374239463      0.07397185597        8.685297146       0.7605058624    -0.005819234328   -1.322910786e-05        15.29321741       -1.873417549       0.1090939656      0.01313645313
 "Q30E2"                        448.745               0.78       0.4641023638      -0.2142265478      0.01087594783        9.539571844       -1.207953349    -0.006295420799     -0.00125289667        14.37937919         1.04581944       0.1055786733    -0.008775548429
 "HQ"                           449.135                  0       0.4536116798      -0.1861857209     -0.04439959429        10.39384654        -3.17641256     -0.00677160727    -0.002492564231        13.46554098         3.96505643        0.102063381     -0.03068754999
 "OQ6"                       449.202935            0.13587       0.4527481157      -0.1690711444       -0.071980963        10.83527391       -3.248895038    -0.006940939621    -0.002492564231         12.9382711        3.880693921       0.0999786223     -0.03068754999
 "KX30E2"                     449.42087                0.3       0.4550286254      -0.1022739754      -0.1468403868        12.32112678       -3.481418316    -0.007484156607    -0.002492564231        11.32798334        3.610059589       0.0932907311     -0.03068754999
 "IPU30E2"                    449.57087                  0        0.465016267     -0.04512644326      -0.1879483457        13.36555227       -3.641459116    -0.007858041241    -0.002492564231        10.24496547        3.423787765       0.0886875986     -0.03068754999
 "MC30E2Q"                    449.57087                  0       0.4840225766     -0.04897903008      -0.1899373648        13.12771166       -3.582375549    -0.007858041241    -0.002647515647        10.06265584         3.36685471       0.0886875986     -0.03067382073
 "MC30E2S"                    449.57087                  0       0.5037287298     -0.05283820573      -0.1919149437        12.88987105       -3.523291982    -0.007858041241    -0.002802467062        9.880346213        3.309921654       0.0886875986     -0.03066009148
 "MC30E2O"                    449.57087                  0       0.5037287298     -0.05283820573      -0.1919149437        12.88987105       -3.523291982    -0.007858041241    -0.002802467062        9.880346213        3.309921654       0.0886875986     -0.03066009148
 "OQ1"                        449.62087                0.1       0.5070034158     -0.03184697291      -0.2032277703         13.2474034       -3.575323481    -0.007998164594    -0.002802467062        9.555404231         3.24941982      0.08715459403     -0.03066009148
 "HQ"                         449.67087                  0       0.5113042678    -0.009696602557      -0.2137464612        13.60493575       -3.627354981    -0.008138287947    -0.002802467062        9.230462249        3.188917986      0.08562158945     -0.03066009148
 "Q31E2"                      450.00937              0.677       0.5444905609      0.05594223788      -0.2401768552        14.41620132       -1.101796149    -0.008575459763    -0.001265802002        8.199947944        1.640965386      0.08001878534     -0.01687856922
 "HQ"                         450.34787                  0       0.5892806599       0.1344627983      -0.2602212858        15.22746689        1.423762684    -0.009012631578    0.0002708630573        7.169433639       0.0930127851      0.07441598122    -0.003097046968
 "OSE3"                       456.84787                 13       0.2075579394       -0.153350812       0.0314142089        13.51648478       0.1316140084    -0.007252021706    0.0002708630573        17.84838102      -0.8214574908      0.05428517593    -0.003097046968
 "HQ"                         463.34787                  0       0.0947251841      -0.2382948633       0.4527639026        11.80550267       -1.160534667    -0.005491411833    0.0002708630573         28.5273284       -1.735927767      0.03415437064    -0.003097046968
 "Q32E2"                      463.68637              0.677      0.05650548166      -0.1933723193        0.292163633        14.26067744       -3.905016787    -0.005723561755   -0.0006991369145        26.47303232        2.794028647      0.03118766252    -0.008592759671
 "HQ"                         464.02487                  0      0.03173674881      -0.1350459347       0.1641784394        16.71585221       -6.649498907    -0.005955711677    -0.001669136886        24.41873623        7.323985061       0.0282209544     -0.01408847237
 "OQ1"                        464.07487                0.1      0.02852962516       -0.115450104        0.128779352        17.39432694       -6.784747278    -0.006039168521    -0.001669136886        23.69752601        7.212102209      0.02751653078     -0.01408847237
 "KX31E2"                     464.27487                0.3      0.01937889677     -0.02156297807     0.006279573451         20.2705239       -7.325740763    -0.006372995898    -0.001669136886        20.94694455          6.7645708      0.02469883631     -0.01408847237
 "IPU31E2"                    464.42487                  0      0.01937383528      0.06447078684      -0.0685890821        22.46824612       -7.731485876    -0.006623366431    -0.001669136886        18.91757331        6.428922243      0.02258556545     -0.01408847237
 "MC31E2Q"                    464.42487                  0      0.01932453693      0.06449783931     -0.06856932665        22.47023943       -7.732063184    -0.006623366431    -0.001668969389        18.91925161        6.429370878      0.02258556545     -0.01408852149
 "MC31E2S"                    464.42487                  0      0.01927524849        0.064524891     -0.06854957158        22.47223274       -7.732640491    -0.006623366431    -0.001668801892        18.92092992        6.429819512      0.02258556545     -0.01408857061
 "MC31E2O"                    464.42487                  0      0.01927524849        0.064524891     -0.06854957158        22.47223274       -7.732640491    -0.006623366431    -0.001668801892        18.92092992        6.429819512      0.02258556545     -0.01408857061
 "OQ1"                        464.47487                0.1      0.01941775423      0.09712572557     -0.09018516775         23.2590232       -7.867904596    -0.006706806526    -0.001668801892        18.28913732        6.317926019      0.02188113692     -0.01408857061
 "HQ"                         464.52487                  0      0.02029487332       0.1314029386      -0.1105000776        24.04581366       -8.003168701     -0.00679024662    -0.001668801892        17.65734471        6.206032525      0.02117670839     -0.01408857061
 "Q33E2"                      464.81237              0.575       0.0272035903       0.2551575977      -0.1671339016        26.63080898       -4.237451753    -0.006971459666   -0.0006213341286        15.65219221        3.683000933      0.01792489978     -0.01147072881
 "HQ"                         465.09987                  0      0.04241336164       0.4012585391      -0.2120106419        29.21580429      -0.4717348052    -0.007152672711     0.000426133635         13.6470397        1.159969341      0.01467309116    -0.008852887012
 "OQ5"                        465.30637              0.413       0.0510266672       0.4252157026      -0.2195470533        29.41419949      -0.4803757864    -0.007064676116     0.000426133635        13.18263029        1.124478002         0.01284497    -0.008852887012
 "HQ"                         465.51287                  0       0.0601832336       0.4503227093      -0.2267372972        29.61259469      -0.4890167675     -0.00697667952     0.000426133635        12.71822087        1.088986663      0.01101684883    -0.008852887012
 "Q34E2"                      465.80037              0.575      0.07015972509       0.3596828603      -0.2129497308        27.50046164        3.463529036    -0.006566351336     0.001407028667        13.18812872      -0.8628532907     0.008872259391    -0.007564421891
 "HQ"                         466.08787                  0      0.08268967853       0.2726983945       -0.196866635        25.38832858        7.416074839    -0.006156023152     0.002387923698        13.65803657       -2.814693244     0.006727669956     -0.00627595677
 "OQ1"                        466.13787                0.1      0.08491049696       0.2398606508      -0.1883074972        24.65774943        7.305791553    -0.006036626968     0.002387923698        13.94277229       -2.847357156     0.006413872117     -0.00627595677
 "KX32E2"                     466.33787                0.3      0.09587444799       0.1200955751      -0.1480081916        21.86777275        6.864658409    -0.005559042228     0.002387923698        15.12091185       -2.978012804     0.005158680763     -0.00627595677
 "IPU32E2"                    466.48787                  0       0.1087948293      0.03958049105      -0.1105419215        19.80837522        6.533808551    -0.005200853673     0.002387923698        16.01431569       -3.076004539     0.004217287248     -0.00627595677
 "MC32E2Q"                    466.48787                  0       0.1096683854      0.03920541077      -0.1107896757         19.7823756        6.523853212    -0.005200853673     0.002387436898        15.99329598       -3.070426836     0.004217287248    -0.006275356437
 "MC32E2S"                    466.48787                  0        0.110544448      0.03883018978      -0.1110374718        19.75637597        6.513897872    -0.005200853673     0.002386950097        15.97227627       -3.064849133     0.004217287248    -0.006274756103
 "MC32E2O"                    466.48787                  0        0.110544448      0.03883018978      -0.1110374718        19.75637597        6.513897872    -0.005200853673     0.002386950097        15.97227627       -3.064849133     0.004217287248    -0.006274756103
